,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1468731971819999232,y’all look at the number of tweets i’ve made🙈🙈 gonna vape to celebrate,deadassneed2poo,2021-12-08 23:59:24+00:00
1,1468731859169337345,"Got new vape check it 💯💜💥💥🥰
#newvape #jellyboxmini #happy https://t.co/lUeGWUza6j",MissCarey4life,2021-12-08 23:58:57+00:00
2,1468731847421087749,this vape is actually disgusting it tastes like yogurt,elbell0507,2021-12-08 23:58:54+00:00
3,1468731335908810753,still not over my parents being ok w me smoking oiud but not ok with me vaping or smoking cigs,sulkysufletzel,2021-12-08 23:56:52+00:00
4,1468731190853079040,I just saw an old person vaping!!!!! I have literally never seen this before,porno_grigio,2021-12-08 23:56:18+00:00
5,1468731095697047557,I thought I was walking to the bathroom with my vape out for everyone to see and I freaked out turns out it was a tampon ✋😔,ratsoncrack1,2021-12-08 23:55:55+00:00
6,1468730847066951682,"Amazing the uproar over VAPE with various flavors &amp; kids but AR-15's and Santa n Easter bunny, every kid should have one! SICK NAZI GOP",seattlesMummy,2021-12-08 23:54:56+00:00
7,1468730790964076549,I lost my vape and I’m dying,tuck38k,2021-12-08 23:54:42+00:00
8,1468730016896897032,"Just for fun!

Our vaping products are high-quality with amazing prices. You can find everything you need in one place at our shop. https://t.co/8Dicda5VJG https://t.co/KHQoqnedZr",BashosSmokeshop,2021-12-08 23:51:38+00:00
9,1468729853197361152,Why is this vape so pretty https://t.co/XkuImpUQ3s,lesskcal,2021-12-08 23:50:59+00:00
10,1468729737946320897,I wish I knew where drunk Hailey keeps putting her vape,hiiighkey,2021-12-08 23:50:31+00:00
11,1468729503887372288,"I just want a vape, that's all AHHHHHHHHHH",emelly_suelen,2021-12-08 23:49:36+00:00
12,1468728706919280645,"Hella shooters blow shit like a hookah..love to vape n shit, told her I cant love you like my drink but love yo nakedness #vezzo",natendoe,2021-12-08 23:46:26+00:00
13,1468728498818887687,getting my vape tmrw thx to cafuneeee,user1257_,2021-12-08 23:45:36+00:00
14,1468728217053790208,The Houston Rockets Terik Black had  to go to the bathroom during the game so he hit his juul.,Rocketsfunfacts,2021-12-08 23:44:29+00:00
15,1468728190088749066,if I die before all of my adult friends who hit the vape ever 8 seconds I stg……………….,MadLib01,2021-12-08 23:44:22+00:00
16,1468728084052561924,I really just saw somebody on here yesterday talking bout a kid bringing a vape to school.. because of something on tik tok,MAMA_NISHIA,2021-12-08 23:43:57+00:00
17,1468728021901213698,I need a juul. Can anyone help?,Penny03336931,2021-12-08 23:43:42+00:00
18,1468727910500552706,matcha green tea and watermelon vapes are my new signature meal,iwantinythighs,2021-12-08 23:43:16+00:00
19,1468727568903786498,We put a vaping pen on a Jack Russell Terrier and it will make you question everything.,techdogbot,2021-12-08 23:41:54+00:00
20,1468727544715358215,"Thank you to @CoachGilly50 for this week’s Real World Wednesday over the Dangers of Vaping. It’s bigger than football…
#StingEm🐝🤙 https://t.co/tZZSNUirzj",YellowjacketsFB,2021-12-08 23:41:48+00:00
21,1468726996100206593,lol my 18yo daughter can get a fine for vaping with her 17yo boyfriend in the car,_snozzberry_,2021-12-08 23:39:38+00:00
22,1468726968963432448,vape or die,kiawe_bot,2021-12-08 23:39:31+00:00
23,1468726282775109633,Two years later I still miss my vape lmao,VictoriaParis,2021-12-08 23:36:48+00:00
24,1468726119507447810,15 likes and ill stop vaping,ohkaebuddy,2021-12-08 23:36:09+00:00
25,1468725950623928323,keith i don’t think vaping is fun it’s how i cope you whore,xvrgn_wh0r3,2021-12-08 23:35:28+00:00
26,1468725764208173056,george knows what vaping is,tattoogoose,2021-12-08 23:34:44+00:00
27,1468725619403935751,george vapes,dnfwrs,2021-12-08 23:34:09+00:00
28,1468725326008418304,"Hatori: Pass the Juul
Me: Shimazaki stole it
Shimazaki, making smoke rings with his eyes:",minegishibot_,2021-12-08 23:32:59+00:00
29,1468724597507850244,Why vape when you can follow this account👀,Dont_Vape_Bot,2021-12-08 23:30:06+00:00
30,1468724592680202242,literally crying i lost my juul 😔,plskyslaurie,2021-12-08 23:30:05+00:00
31,1468724588683173889,Now available from nuEra - East Peoria In-Store (MED): Airo Brands - Mystical Melody #vape #eastpeoria #iheartjane #hybrid #cannabis https://t.co/yMnbt5JhRX,GetFreshJane,2021-12-08 23:30:04+00:00
32,1468724394956623874,Name a more iconic duo. I’ll vape. https://t.co/WVqinXWn1K,JahHills,2021-12-08 23:29:17+00:00
33,1468724366326255617,cigarettes after sex? yeah try VAPE HITS after sex 💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯,AlexisRichison,2021-12-08 23:29:11+00:00
34,1468724149208195077,"Snoop Dogg founded the 420 Shoppe (for vaping, edibles, mescaline, and various other maybenono products)
and he's a rapper now
we don't know why",bubbagumpel,2021-12-08 23:28:19+00:00
