,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1474167888571469825,People can’t actually think vaping is attractive….,AutumnMoore5,2021-12-23 23:59:48+00:00
1,1474167600364269569,I'm vaping so hard rn,BanzaiTakesAnal,2021-12-23 23:58:39+00:00
2,1474167541039878158,i think with this next paycheck i’ll go to a vape shop and look for their prices on refillable batteries and juice i need to stop spending so much every week on pods. $22 a fucking week that’s so much,destroyacals,2021-12-23 23:58:25+00:00
3,1474167358310731777,"4 hours since I arrived in VA to spend the holiday with all of my in laws, my MIL hasn’t said one nice thing yet and I’m already hiding in the basement puffing on my vape. Merry Christmas😬🎄",Wallytaj,2021-12-23 23:57:41+00:00
4,1474166913836019721,"Forgot I stuck my vape in the waist band of my yoga pants, and almost just dropped it in the toilet. 😅",PaniniLenie,2021-12-23 23:55:55+00:00
5,1474166436042055680,I have no sympathy for minors addicted to vaping. It’s their fault.,joksepk69420,2021-12-23 23:54:01+00:00
6,1474166249580027915,diet coke is vaping for old people,_farsht,2021-12-23 23:53:17+00:00
7,1474165754098499596,bruh my vape be dying hella fast,tinky4pres,2021-12-23 23:51:19+00:00
8,1474165494886371333,Buy 2 vapes get a third for free on select vaping products.   Valid Friday through Saturday night https://t.co/I3r8qH88qP,HaymountSnacks,2021-12-23 23:50:17+00:00
9,1474165206309822468,Please don’t quit smoking weed and go vape. Or just quit smoking all together,lilieeasF,2021-12-23 23:49:08+00:00
10,1474164882220019723,Aww @BANYONE my bee vape smells like pizza pockets,howdoyouknowyo,2021-12-23 23:47:51+00:00
11,1474164840704921608,why do vapes give me headaches man I CANT DO ANYTHING FOR FUN as alkol as vape fuck this,icantaskutostay,2021-12-23 23:47:41+00:00
12,1474164793103642630,"My brother: your Christmas gift is going to be a little late
Me: that's cool
Bro: I got you a nice vape 
Me: I don't vape 
Bro: anyways, it's red.",YourFrenRad,2021-12-23 23:47:29+00:00
13,1474164771331182592,me watching my pilot vape before we head to the airport,michellepace__,2021-12-23 23:47:24+00:00
14,1474164523242123285,"I asked my uncle to buy me a vape and he said “fuck you it’s Christmas!”
Then bought it for me 😂😂😂💀",jakee_martinez,2021-12-23 23:46:25+00:00
15,1474164473481117697,"To the man vaping in the street, I don't want to smell your ""gingerbread"" cloud. Just smoke a damn cigarette or nothing. Damn.",JacobxTT,2021-12-23 23:46:13+00:00
16,1474164423057149961,"Remove nicotine from vapes so it won’t catch on! Literally saying no nicotine so people will continue to smoke. The world has lost their ever loving mind. Evil personified for the love of 💰 💰 💰! Quit or way or die and pay us while dying, right @TahirTturk! 👿 https://t.co/i6INOUZIZG",EdwardHubert4,2021-12-23 23:46:01+00:00
17,1474164157691871236,what if i just go downstairs and outside and go vape rn. id just calm myself down immensely anyway and then id just crawl into bed..........,ToEveryEnemy,2021-12-23 23:44:58+00:00
