,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1367263069181722634,". @zorrosuchil opened my eyes to the truth which is: modern gandalf is a nefarious vape fiend . but like, one who will let all the baby hobbits beat him at checkers https://t.co/ldCU7IuiJK",deheerkonijn,2021-03-03 23:58:12+00:00
1,1367262762393612288,"Ape with a Vape auction ends in 3 hours and 3 minutes, it will be directly followed with a 4 Zombie drop of the finest quality #nft #UnofficialPunks 

https://t.co/u10zWRU0sC",XWAVEart,2021-03-03 23:56:59+00:00
2,1367262650682507264,I am one exceptionally minor issue occuring away from buying a juul and I despise myself for it,reeahnon,2021-03-03 23:56:33+00:00
3,1367262439331360769,"Sergeant Raya indicated the goal &amp; objective is to reduce and prevent  underage consumption and usage of #AlcoholicBeverages, #TobaccoProducts, and #Vaping through education and awareness. #MissionPossible @SB_CitySchools @SBSPDjpaulino https://t.co/W49yGdZBaZ",SBCUSDPOLICE,2021-03-03 23:55:42+00:00
4,1367262273463611394,"What a bangin' flavour to get you through #humpday 🐪 

What is your go to flavour to get you through the week? 😍 

#riotsquadeliquid #jointheriot #iamriot #riotsalt #salt #hybrid #quit #vape #eliquid #eliquid #vapelife #vapecommunity #vapenation #vapeworld https://t.co/ga26X6fZSl",Rioteliquid,2021-03-03 23:55:03+00:00
5,1367262234418765826,"Quick question what would u say your vices are, do u like 2 have a drink while gaming? When I drank I did try to have a drink while gaming but I hate the feeling of alcohol in my system &amp; definitely feel like I'm not playing at my best. However I do like to vape while gaming.",thedarkfenix,2021-03-03 23:54:53+00:00
6,1367261948459560961,U come into My Home with a Cursed rick n morty vape n mess up the feng shui damn near irrepair,1teaspoonhoney,2021-03-03 23:53:45+00:00
7,1367261932621807616,Also available at your local Family Video and vape shops! 📼 https://t.co/xyFRUpQrGA,SxL_recs,2021-03-03 23:53:41+00:00
8,1367261820969357312,my fiancé is in a fight with their juul they are literally punching it and throwing it around the room abshslsk what is happening,THEBLA1RW1TCH,2021-03-03 23:53:15+00:00
9,1367261818104639491,Her vape ONLY reminded me of this #ICareALot https://t.co/xHfvdzSqPE,LiveFilmSociety,2021-03-03 23:53:14+00:00
10,1367261284899508227,"New product!
.
.
.
.
#vape #vape💨 #vapetricks #vapenation #vapehard #vicsviciousvapes #viciousfam #vapestyle #vapestyles #subohm #subohmlife #calivapes #calivapors #girlswhovape #guyswhovape #trashtheash 
Warning this product contains nicotine nicotine is a addictive chemical https://t.co/MTjT0QnFxP",VVVapes,2021-03-03 23:51:07+00:00
11,1367261142188490757,The fact that it took me three days to get a new cart for my vape &amp; the day after I find one I shatter it 😩,creation666x,2021-03-03 23:50:33+00:00
12,1367260041137565698,"The only kind of “vaping” worth doing...🤫

😉...AV8init...the Mach loop 🤙 https://t.co/eD6UHjGPqm",AV8intheblue,2021-03-03 23:46:10+00:00
13,1367259512386826245,"Those ads that say 

""stop smoking, switch to vaping: it's healthier"" 

is the same as 

""don't get hit by a car, get hit by a motorcycle""",thereelcameron,2021-03-03 23:44:04+00:00
14,1367259452341161986,Just posted a photo @ Wise Guys Vapes https://t.co/oPCIuMoVU5,WiseGuysVapes,2021-03-03 23:43:50+00:00
15,1367259331780087818,Vaping and Water is the way to go #nocigarettes #nosoda,convictedsavage,2021-03-03 23:43:21+00:00
16,1367259303770550276,"This theme song for attack on titan anime is exactly how I feel about the current situation vaping and the enemies of harm reduction. 
https://t.co/nINuGXLHws",boyonnetx81,2021-03-03 23:43:15+00:00
17,1367259014313242629,I know I’m stressed Bc I want a vape. A VAPE. I h8 myself.,NbTaylor,2021-03-03 23:42:06+00:00
18,1367258853478297601,guyz i’m vaping,dantdmcals,2021-03-03 23:41:27+00:00
19,1367258836621537280,I quit smoking blacks now I smoke the vapes like a mf 🤣🤣,ayeethatslexx,2021-03-03 23:41:23+00:00
20,1367258758301188096,Vaping THC may damage lungs more than smoking cigarettes https://t.co/xUytpWplLw,slashgear,2021-03-03 23:41:05+00:00
21,1367258664265015296,"Why is vaping an ""epidemic""? 
Why do I always hear in hearings about ""FDA-approved""? 
Betty was known for her vape, Joey lost a long battle with opioid addiction. https://t.co/0AUdyz5s5J",lmstroud89,2021-03-03 23:40:42+00:00
22,1367258434006040581,Yeah I stopped fucking with weed vapes a while ago bc I really started noticing it’s effects on my lungs. All set with it. https://t.co/3xkdYKzveg,Karlawitha__K,2021-03-03 23:39:47+00:00
23,1367258412656959493,It’s true... crayons lead to vaping. Get educated. https://t.co/BXAjjKdymN,BurtMcslurp,2021-03-03 23:39:42+00:00
