,TweetID,TweetContent,TweeterUsername,TweetDatetime,TweetLongitude,TweetLatitude,TweetPlace
0,1543746320154112000,Vaping X Motorcycle X Basketball,oxsurewin,2022-07-03 23:59:38+00:00,,,
1,1543746019401371650,"Bro, bro, can I get a hit off your Juul please bro?  https://t.co/M6bADi2bIZ",dluque,2022-07-03 23:58:27+00:00,,,
2,1543745900576706560,stop vaping just smoke cigs like an adult,autumnIanniello,2022-07-03 23:57:58+00:00,,,
3,1543745860881846272,Just gonna make my own Juul pods,PlzKillErnie,2022-07-03 23:57:49+00:00,,,
4,1543745737703440384,You don't Scromit if you vape it. https://t.co/lhXy6vyTbS,Ryanoneillart,2022-07-03 23:57:19+00:00,,,
5,1543745666996121600,idk if its d vaping or covid that made my sinus worse lmao,shakshak34,2022-07-03 23:57:03+00:00,,,
6,1543745644325642241,"Smoking and Vaping doesn’t make you cool., it actually shows how much you care for yourself, your family, your friends and most importantly the environment.",armaghan_ali716,2022-07-03 23:56:57+00:00,,,
7,1543745145702858752,Nope decide be a adult the sooner the fifth comes the sooner I can get some shopping done and vape stuff #grownupstuff  #grownupmoney,DeanzyBeanzy95,2022-07-03 23:54:58+00:00,,,
8,1543744641870094336,Wake up vape up,carlyshaytwt,2022-07-03 23:52:58+00:00,,,
9,1543744218073423872,"Google rich results guidelines now prohibits weapons, recreational drugs, tobacco &amp; vaping products and gambling-related products https://t.co/4PyUUeiXQR https://t.co/hHa2iNjKL3",KaleidoscopesD2,2022-07-03 23:51:17+00:00,,,
10,1543744210624339968,Not my dad vaping 💀,lesley_ruby,2022-07-03 23:51:15+00:00,,,
11,1543744199916388352,favorite part of the july 4th party is vaping in front of the kids,jxnnaclur,2022-07-03 23:51:13+00:00,,,
12,1543743986141110274,vaping is so cringe......(i want a vape it's so damn good)...so cringe bro💀💀,vampiefrank,2022-07-03 23:50:22+00:00,,,
13,1543743741864955904,my fave vape died after two fucking days i hate disposables,overcookedlunch,2022-07-03 23:49:24+00:00,,,
14,1543743701364707328,johnny absolutely didnt try hiding the vape icb,ksuwrld,2022-07-03 23:49:14+00:00,,,
15,1543743565968416775,bro give up@da vapes mfs look crazy af,luvsean4eva,2022-07-03 23:48:42+00:00,,,
16,1543743531302502406,"Google rich results guidelines now prohibits weapons, recreational drugs, tobacco &amp; vaping products and gambling-related products https://t.co/KiHQz62cwM https://t.co/UmDXjY6OqK",agilemediaguy,2022-07-03 23:48:33+00:00,,,
17,1543743413945876483,my vapes just died n i don’t have another 😐 gonna have to beg my sister to go to the shop and get me one tomorrow now cba,91SFAITHFUL,2022-07-03 23:48:05+00:00,,,
18,1543743342659371008,Anyone down to share vapes 🥺👉🏽👈🏽,Kawaiipinkcow,2022-07-03 23:47:48+00:00,,,
19,1543743182046986252,"got called out by a faggot last night. came stumbling out for fresh air, hits the vape, and goes ""did you take this job cause you like spending time alone and only interacting with people for a few seconds at a time?""",chain_wa11et,2022-07-03 23:47:10+00:00,,,
20,1543743108491497474,captured this moment when marshes vape died and he immediately tried to gain some free puffs off baines https://t.co/iZhtuoyOqm,DillanLeclair,2022-07-03 23:46:53+00:00,,,
21,1543742652893614084,I started vaping at 6.,MoonDOOR1879,2022-07-03 23:45:04+00:00,,,
22,1543742584287264768,"put spicy vape in your wallet &amp; vape in the bin, ur welcome 😂",taylorajanssen,2022-07-03 23:44:48+00:00,,,
23,1543742237422534656,"Hey vapers, enjoy your holiday and we'll see you all on Tuesday!
————⠀⠀⠀
✌️❤️😤⠀⠀⠀
————⠀ ⠀⠀

#vape #vapeshop #ecig
#ecigarettes #ejuice #eliquid https://t.co/nWd1rrzClK",blackhatcigs,2022-07-03 23:43:25+00:00,,,
24,1543742098779906048,adulthood is running away from your parents on vacation to buy a new vape,madelynj0,2022-07-03 23:42:52+00:00,,,
25,1543741597313077248,"as much as I hate getting juul nut in my mouth, ugh I will miss it",fushigibrain,2022-07-03 23:40:52+00:00,,,
26,1543741249869385728,Loosing your vape is a different type of hurt 😩😢,lil_maki11,2022-07-03 23:39:29+00:00,,,
27,1543741192864550912,I'm 🤏🏼 close to vaping 🙂 fuck this shit,IMIESWH0RE,2022-07-03 23:39:16+00:00,,,
28,1543741186921611264,Karma in play for Matthew Tukaki who took great delight in abusing/bullying #vaping advocates (https://t.co/Wul6CPhdmN) ... https://t.co/u5RNYtjlCG,VapingAlliance,2022-07-03 23:39:14+00:00,,,
29,1543740903910785030,got too drunk last night im down 2 juuls,gwentanyl,2022-07-03 23:38:07+00:00,,,
30,1543740636419047432,"why my cousin just ask if he can have some hookah 😭😭😭

i was hittin my vape",msmeatyy,2022-07-03 23:37:03+00:00,,,
31,1543740275868196867,"#thc #cbdhealth #cbd #cannabis
 When you need a quick burst of creative energy, you need to grab some. Delta-10 Disposable Vape Pen Rainbow Sherbet! With Hyper Delta-10 Disposable Vape Pens in Rainbow Sherbet, you can experience an https://t.co/6zdDeP8uF7 #cannabiscommunity https://t.co/rfYafTAHCL",cbdhealthbasket,2022-07-03 23:35:37+00:00,,,
32,1543740271233568768,Don’t kill me but why BG didn’t just get a new vape when she came to the states? 😬🙁. Why even try to play in them ppl face like that. Toss that shit big sis,Coolesssst,2022-07-03 23:35:36+00:00,,,
33,1543740235359682560,"7 weeks off cigarettes, 5 weeks off vaping, Tuesday will make my first full week off alcohol since I started again last April. Next is running and the gym. I have a feeling running is going to suck 😂",GrizzlyAdams74,2022-07-03 23:35:28+00:00,,,
34,1543740134788632578,JUUL Labs Coupon Codes July 2022 https://t.co/v6Py4nzWm3 #Sonic4,saleletslove,2022-07-03 23:35:04+00:00,,,
35,1543739979289227264,"The first #vape shop has been forced to close in Western Australia. More will follow 
It makes no sense to allow the sale of deadly cigarettes and yet ban the the most popular and effective quitting aid
People will die from this stupidity @MarkMcGowanMP
via @westaustralian https://t.co/pmfVqRwiJC",ColinMendelsohn,2022-07-03 23:34:27+00:00,,,
36,1543739655736070145,new sale on at tesco! trade in 36 gallons of Vape juice to get a dog skeleton!,mallowbot,2022-07-03 23:33:09+00:00,,,
37,1543739513029148672,This gotta be one of the best songs this year... https://t.co/BdnuXCx5NC,Vaper_999,2022-07-03 23:32:35+00:00,,,
38,1543739250465652736,If you don't like men who smoke/vape then so be it but if you judge them as a shitty person because they smoke/vape then go die in a horrible death.,primoneko,2022-07-03 23:31:33+00:00,,,
39,1543739143070646273,Don’t be me and buy a $100 CBD vape on the Las Vegas strip lol,turfthesmurf,2022-07-03 23:31:07+00:00,,,
40,1543739080151810051,"Hello kitty 🐱 custom vape pens 🍭🛍🛍💖💖💖💖💖💖💖💖💖💖💖💖
#vape #weed #smoke #sundayvibes https://t.co/6Y7sTvRTOY",francisthccarts,2022-07-03 23:30:52+00:00,,,
41,1543739033821581321,the way i’m waiting for the vapers to all have a stroke so they can take they health srsly &amp; end this epidemic,2LTMY,2022-07-03 23:30:41+00:00,,,
42,1543738993854005251,Get 10% Off @ Royal Flush Vape With Code: IMNEW10 https://t.co/hInX9qyEU3 https://t.co/hInX9qyEU3 best in the market,jeansette,2022-07-03 23:30:32+00:00,,,
43,1543738937482567680,just used my sister’s vape… almost died,ijuswannabyf,2022-07-03 23:30:18+00:00,,,
44,1543738800618328065,Get 10% Off @ Royal Flush Vape With Code: IMNEW10 https://t.co/hInX9qyEU3 https://t.co/hInX9qyEU3,jeansette,2022-07-03 23:29:46+00:00,,,
45,1543738793425002496,"If the FDA wants Juul to stop marketing to kids, they should force them to make all their pens broccoli flavored.",BrianBoochy,2022-07-03 23:29:44+00:00,,,
46,1543738704295931905,Took a stealthy juul hit on pirates of the carribean,stoned_didion,2022-07-03 23:29:23+00:00,,,
47,1543738684733890561,Mom said my car smells like vape now how tf,seja_44,2022-07-03 23:29:18+00:00,,,
