,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1456410904078262273,I wish  ∆8 vapes could be brought on flights smh,BuriedAliens,2021-11-04 23:59:52+00:00
1,1456410835107069955,Oml my class was talking about smoking and ish- and when you smoke your freaking lungs turns black and expands-THIS IS WHY I DONT SMOKE OR VAPE!,LondynSamuels,2021-11-04 23:59:36+00:00
2,1456410600892944389,"I see a lot of moaning about NFT drop in these days. What would you expect? 80% of relevant NFT dudes are drunk in NYC rn, just wait until the go back to the Business...💜 #NFTCommunity #NFTNYC2021",vapes_lord,2021-11-04 23:58:40+00:00
3,1456410569578360834,mint juul pods till the day i day,gregblipkin,2021-11-04 23:58:33+00:00
4,1456410436379844611,no man will ever make me feel as loved or appreciated as tom from tobacco &amp; vape does &lt;3,HNNHWST,2021-11-04 23:58:01+00:00
5,1456410241369784325,would you quit your 9-5 to love me?,i_am_juul,2021-11-04 23:57:14+00:00
6,1456409941665849346,I don't understand vaping. If you are going to smoke then smoke. Don't be fake and ghey about it.,JOttoPohl1,2021-11-04 23:56:03+00:00
7,1456409839056392194,vapes are killing the flashlight industry,KeatonRoberts16,2021-11-04 23:55:39+00:00
8,1456409424554233859,God I fucking love vaping melatonin,TableSSBM,2021-11-04 23:54:00+00:00
9,1456409278290399233,"tw: smoking mention , vape mention
I wish there was a way to tell google/youtube that I cannot vape/smoke because my lungs suck",CryTimeKid,2021-11-04 23:53:25+00:00
10,1456409229175164938,"Click Bait Spam , Vaping https://t.co/WUlTIdoOVb",LittleW99300122,2021-11-04 23:53:13+00:00
11,1456408595793387523,One time a coworker paid me $5 to hit my vape and that’s the only energy I’m carrying indefinitely,piphyp,2021-11-04 23:50:42+00:00
12,1456408321699819522,This is bad… Lung disease from vaping? https://t.co/6fSJoZfoj6,ECIGCANADAZONE,2021-11-04 23:49:37+00:00
13,1456408251298320387,"Last month, the District 7 Community Policing Team, along with the Department of Attorney General, went to 'Iolani Middle School for “I Choose Me”, a program that educates teens to make good decisions to avoid alcohol, drugs, and smoking/vaping. #HonoluluPD https://t.co/8WMCyg1djP",honolulupolice,2021-11-04 23:49:20+00:00
14,1456407725999591426,"So now, I see, the government is warning about violent mood swings caused by smoking/vaping, saying it's a good reason to quit.
.......What?",KohlmanJeffrey,2021-11-04 23:47:15+00:00
15,1456407714930724869,using my vape as a bookmark while i run to the restroom,Asheslar,2021-11-04 23:47:12+00:00
16,1456407681703550982,I high off my vape at work and I keep hitting this hoe 😂😂,LNita99,2021-11-04 23:47:04+00:00
17,1456407307638640650,Jack Antonoff Used Lana Del Rey's Vaping in a Song https://t.co/glD5C88NL8,iamremathegreat,2021-11-04 23:45:35+00:00
18,1456406293359464453,fcking vape fell while on lorry and had to sprint so far so earlyy,hhaneff,2021-11-04 23:41:33+00:00
19,1456406048525352960,"I seem to recall something about no new taxes for anyone making less than $400k, but I'm sure this doesn't count somehow

somehow I doubt vape taxes are really what people wanted https://t.co/EAJX2j7RGz",puremalarkey,2021-11-04 23:40:35+00:00
20,1456405923144953856,Colombian cannabis firm Flora to buy California vape brand for $30 million https://t.co/Gb6oO97Ahi #cannabis,NewsBudz,2021-11-04 23:40:05+00:00
21,1456405515311910915,"*grabs vape out of ass* 
“oh shit it’s stuck”
@gavinsanzone07",maddierose299,2021-11-04 23:38:28+00:00
22,1456405394981638152,These vapes need to leg it,laceywhitneyxx,2021-11-04 23:37:59+00:00
23,1456405040122396678,"Also a staunch #vaping advocate though never smoked/vaped. As retired doctor 40 years experience of hospital work, I’ve seen plenty of people die from smoking related cancer, heart &amp; lung disease. Make it as easy as possible for smokers to switch to safer options @jgitchell https://t.co/CuCxzpIVsC",AlexWodak,2021-11-04 23:36:34+00:00
24,1456404575750017027,when u walk into the bathroom and there's like 7 girls vaping like yeah idm but also i feel way too awkward to pee now,WAYTICKET_9,2021-11-04 23:34:44+00:00
25,1456404412277182467,"Sometimes I'm like ""haha nahhhh I don't have an ED, I was just being dramatic"" and then sometimes I'm like ""what if I started vaping again because it's an appetite suppressant 👀"" so like 🤷🏻

Been doing well feeding myself healthy lately tho so don't worry about me 😌",Eviesgayashell,2021-11-04 23:34:05+00:00
26,1456404108349378563,".@WalnutCreekGov becomes the first city in @CCCounty to ban sales of flavored vapes/devices.
“92% of students who smoke, got their start with flavored vapes.”
Hoping other cities follow suit. 
@abc7newsbayarea 
@DanAshleyABC7 
@AmaDaetz https://t.co/cuNIyFo5Aw",kevinwilk,2021-11-04 23:32:52+00:00
27,1456403672456384513,"Nothing surprises me on Twitter no more, I just saw a vagina vaping and wasn’t even a little surprised",bitch1sbroken,2021-11-04 23:31:08+00:00
28,1456403616789532680,yeah i vape so what?,wildcrow_ebooks,2021-11-04 23:30:55+00:00
29,1456403600968757250,When she*t gets real... Wanna Play? https://t.co/TZKRZIWxjO,DOM_FADDA,2021-11-04 23:30:51+00:00
30,1456403519276265472,If I see one more mf vaping on their story,asydix2,2021-11-04 23:30:32+00:00
31,1456402880315867139,i think nicotine makes me depressed.... well like more depressed 🤣 im like :| and then i hit my vape and i go :( but imma still hit it tho,lavenderstinks,2021-11-04 23:27:59+00:00
32,1456402875232489472,"""The new legislation sacrifices billions of potential estate tax revenue — and makes it up with vapes and e-cigarettes.""",KathyNick10,2021-11-04 23:27:58+00:00
33,1456402812754010114,Does the peach red bull taste like mango juul pods or is it just me?,CavazottiBrenda,2021-11-04 23:27:43+00:00
34,1456402184124391430,Managed to quit cigarettes and move to vaping in my lunch hour. My smug levels are off the fucking charts.,SurefireSimon,2021-11-04 23:25:13+00:00
35,1456402106777325571,"Great discussion with @ECISDtweets regarding vaping, the devices, substances and potential legal consequences.  #ecisd #cruzfor436th #CommunityEngagement https://t.co/RDik5zLMRy",Williamcruzshaw,2021-11-04 23:24:55+00:00
36,1456402014162804741,nothing is funnier to me than when mfs who vape rag on cigarette smokers. doing allat like yall arent fraternal twins? https://t.co/EJGAscgEWJ,raspberrywoes,2021-11-04 23:24:33+00:00
37,1456401660754923528,i had a blueberry lemon vape juice once https://t.co/JmtkSmXyOX,nix_lad,2021-11-04 23:23:09+00:00
38,1456400739270545408,I spent 10 minutes searching for this specific image from 2 years ago and was not disappointed https://t.co/5UvgWx611y,Fat_Vape_Rips,2021-11-04 23:19:29+00:00
39,1456400552250728459,"If the Build Back Better Bill gets passed it will be the first piece of Pyotr Pavlensky-style Performance Art to be passed into law. Promised as massive investment in climate, Medicare, and unions; the viewer watches as it becomes a tax credit scheme that makes vapes expensive https://t.co/xdXQvbyB7r",White_Janissary,2021-11-04 23:18:44+00:00
40,1456400422227398660,My bestfriend found out I’m back on the death sticks so he ordered me vape juice to ween myself off again… I really don’t deserve my friends,w0okster,2021-11-04 23:18:13+00:00
41,1456400384147210247,Damm I think I’m in to vaping now,Doughboyfreshh,2021-11-04 23:18:04+00:00
42,1456400376995876894,".@WalnutCreekGov becomes the first city in @CCCounty to ban sales of flavored vapes/devices.
“92% of students who smoke, got their start with flavored vapes.”
Hoping other cities follow suit. 
@kron4news 
@cbarcotv https://t.co/an9xG62gJ5",kevinwilk,2021-11-04 23:18:03+00:00
43,1456400318984458260,can somebody tell me why people sss me with a juul in my mouth and ask for a lighter,Homeownerbitch,2021-11-04 23:17:49+00:00
44,1456400280833101825,"Tax the rich, not the folks hooked on vapes. Tax the people who got them hooked! 

#TaxTheRich",yodelodwho,2021-11-04 23:17:40+00:00
45,1456399918730448902,1 VAPE UNCLE,jesperbot,2021-11-04 23:16:13+00:00
46,1456399721887670284,Concentrates and vapes maintain dominance among heavy cannabis users https://t.co/5ZOo5gvmNW #cannabiscures #marijuana #cannabisdaily,Ganja_Shark_,2021-11-04 23:15:26+00:00
47,1456399553658331139,"Tried to buy a coil for my vape using my Guam ID. 

Guy: I just need to check our policy on foreign IDs. 

Me: Guam is a US Territory. 

Guy: Yeah I know that but it’s foreign. 

WHAT ? ☠️☠️☠️",alwaysbertu,2021-11-04 23:14:46+00:00
48,1456399135159029761,"People always say “don’t watch the Steins;Gate 0 anime, the VN is better.” Since when was there Vape nation Steins;Gate?",themortimer4,2021-11-04 23:13:07+00:00
49,1456399128532033538,Don’t drink and drive ! Drink and race fam 🖤🔥 https://t.co/aTCl6Srj7H,Ahmad_Vapes,2021-11-04 23:13:05+00:00
50,1456398773035413504,Collie” then you vape any good from work that before 👊🏻 Realizing that ksuhie0 hit this shit my I’ve written over easy?,ksuhiebot,2021-11-04 23:11:40+00:00
51,1456398715049189377,a podcast where american graphic designers lecture people about vape enthusiasts,podcastideasbot,2021-11-04 23:11:26+00:00
52,1456398360223617027,"Mini glass hookah and pipe gauzes from bargain vapes bismillag scent a pipe with oad bakhoor mars rock filter water with b’lure, masha Allah https://t.co/JPIzgd2rDc",asubmitter,2021-11-04 23:10:02+00:00
