,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,963200945059344384,Holy shit people still vape,kalencampbell48,2018-02-12 23:59:35+00:00
1,963200699973718016,bruh what even is a juul https://t.co/sv9llPd9Qh,yungsadboyz,2018-02-12 23:58:36+00:00
2,963200695456452608,#tablecheck #vape #vapefam #vapefamluv My 1000 insta post whoop whoop https://t.co/fA3Nxng4sf,Th3jj72,2018-02-12 23:58:35+00:00
3,963200565756026880,sadie just blew an o with a vape and clapped for herself,Kaitlynwhite_,2018-02-12 23:58:04+00:00
4,963200542037037056,if your vape tastes like strawberries does that count as a serving of fruit?,whine_dine_n_69,2018-02-12 23:57:59+00:00
5,963200492007559168,75% of my life consists of looking for my Juul,brookekirchx0,2018-02-12 23:57:47+00:00
6,963200473556713473,"My fav I add this #cbdoil to my #vape omg it’s amazing 💗 very relaxing 
#cbd 
#crunchberries… https://t.co/fuZexe5eBQ",alibeautiiroxx,2018-02-12 23:57:42+00:00
7,963200389481947138,Anyone trying to buy a Juul for the low?,highimaaron_,2018-02-12 23:57:22+00:00
8,963200297270153217,"Hugo Squeezer BF Squonk Mods are BACK! All colors IN STOCK! https://t.co/bbKn7tcxJa   

#Vape | #Vapeon | #VapePorn | #Vapenation | #WorldWideVape | #IMPROOF | #Vapeaddicts | #Vapehooligans | #vapedeal | #vapingcheap| #vapesale | #cloudchaser |",Myvpro_Official,2018-02-12 23:57:00+00:00
9,963200231180570627,THEYRE CLAWING MY EYES OUT,juul_lover420,2018-02-12 23:56:45+00:00
10,963200070823956480,today nate was driving in front of me and i texted him asking what juul pod he had because i didn't want the one i had and he literally got out of his car at a stop sign and ran to me and switched pods with me,theconnienguyen,2018-02-12 23:56:06+00:00
11,963200017631797248,VAPE NATIOOOOOOON https://t.co/ppq884bigb,Morial__,2018-02-12 23:55:54+00:00
12,963199621660053505,Got my vape oil. Got my passport photo. Requested another grand jury postponement. Took care of some assignments my financial counselor gave me. Pretty productive Monday.,SashiStaysHome,2018-02-12 23:54:19+00:00
13,963199328042082304,"Tired of jumping from one vape mod top to the next? Then make your last stop at https://t.co/wgIk3pqbws and pick yourself up one of our 3in1 beginner vape kits or for our experienced customers try our brand new monster tops available for your mod batteries today, check us out https://t.co/z2ucp141AP",AllThingsKush,2018-02-12 23:53:09+00:00
14,963199237264560129,"So, on the 7th day off the smokes in favour of my little helper, Mr Vape, RtHonBillEnglish decides to pull the pin as Leader of the National Party. Enough to make a man go and buy a packet of bloody smokes.",tauhenare,2018-02-12 23:52:48+00:00
15,963199227332476928,"passing by gang of 12 year-old tide pod consuming scooter savages: 
""Ayy lmao Jason rips the fattest vape clouds *vicious dab*, he holds in the smoke for so long it's crazy idk how he hasn't DIED yet""",pettitt_jake,2018-02-12 23:52:45+00:00
16,963199216217673729,Need to get a vape pen so I can smoke in the office 😪,someshamthing,2018-02-12 23:52:43+00:00
17,963199203286667264,"🚨 VAPE ALERT!! Limited Stock Remaining! 
Get YOUR #vapemail ordered NOW for this weeks Delivery! 📦 SHOP OUR EBAY
#ORDERTODAY 🔥🔥🔥🔥 #SHIPTODAY
▪Rapture RDA
▪VGOD Elite RDA
▪Skill RDA
▪Kryten RDA
▪Signos RDA
▪VapeBreed Atty V4 RDA
▪iJOY COMBO RDA https://t.co/cskcMX6Hab https://t.co/3VCoZyeCr2",VapeSmokinDad,2018-02-12 23:52:40+00:00
18,963199172139679745,I dropped my juul and it stopped working so in threw it against a wall and it started working again. You’re welcome for this life hack,LucasSchrader1,2018-02-12 23:52:32+00:00
19,963198928773672960,I don’t know if I’m more terrified of the actual robot and all that it is capable of or the fact that this guy can look at this video and literally only see a juul https://t.co/ihi4PsQGaG,alyssa_nissen,2018-02-12 23:51:34+00:00
20,963198804005662720,VAPE NAYSH Y’ALL https://t.co/tL7h3Cl30v,allie_klu,2018-02-12 23:51:04+00:00
21,963198735013433345,this must be what happened to those kids who juuled 3 times https://t.co/HqZyPeZBmx,romeyopatterson,2018-02-12 23:50:48+00:00
22,963198587550273536,"I’m sitting in the dark and my mum came in my room quietly and blew her vape smoke thing in my face, fair to say I need a new pair of jammies",nicolagarriockx,2018-02-12 23:50:13+00:00
23,963198568403275777,"Blogger Magnetic gives 7 reasons why #ecigs and #vaping are a good alternative.
https://t.co/L3PCTQi0P9",eJuiceMonkeys,2018-02-12 23:50:08+00:00
24,963198544898244609,"Oh god, I’ve become a vape addict. Gtg cringe @ me",emmaskizz,2018-02-12 23:50:03+00:00
