,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,949430242854055936,Everyone be safe tonight. Make sure you don’t juul and drive,MollyHemingway,2018-01-05 23:59:44+00:00
1,949430178236846080,Drinking a Vape Tricks by @Prairieales at @bierbarondc — https://t.co/v67LVUifTN,bm87x,2018-01-05 23:59:28+00:00
2,949430121819246593,"New post (Marijuana Stocks: Is Now the Time for Investors to Take the Profit?) has been published on Ecig Canada Zone OFFICIAL Electronic Cigarettes, Vape, Eliquids - https://t.co/syxrTa9GuX",ECIGCANADAZONE,2018-01-05 23:59:15+00:00
3,949430089757884417,"""i used to get oils there for my vape gun there.""",jtmczk,2018-01-05 23:59:07+00:00
4,949429925429239808,Happy Friday Everyone! We hope you all have a fun and safe weekend!!😀☺️#weekend #vape #friday #enbflavor #vapefam #vapeporn https://t.co/yfyByFqkSK,enb_flavor,2018-01-05 23:58:28+00:00
5,949429802754220032,"Lol, im vaping not smoking okay",naziruladlii,2018-01-05 23:57:59+00:00
6,949429771586371584,come on man why the fuck do 12 year old kids have vapes,basicallyrachel,2018-01-05 23:57:51+00:00
7,949429687985557504,"If one day vaping kills me, just know I died chucking clouds.",connorwoodall97,2018-01-05 23:57:31+00:00
8,949429607891120128,do you think obama has a juul,alliejefferis,2018-01-05 23:57:12+00:00
9,949429590145060865,"New post (E-cigarette blows up man's pocket) has been published on Ecig Canada Zone OFFICIAL Electronic Cigarettes, Vape, Eliquids - https://t.co/Zw4W4SGygM https://t.co/iv8nz2CDt3",ECIGCANADAZONE,2018-01-05 23:57:08+00:00
10,949429531613396992,The Benefits of Vaping vs. Smoking https://t.co/78oZaISMab via @magnetic_mag,CaliSteamEjuice,2018-01-05 23:56:54+00:00
11,949429447819776000,"Find some #CALM in the #chaos 🌟🌪🌟 #vibratehigher w/ a tea, bath, vape or sacred smoke blends 🌿 LAST DAY for 15% off herbal trios 🌱🌱🌱 link in bio 💚 https://t.co/MoFmXEf9Mc",dropping_seeds,2018-01-05 23:56:34+00:00
12,949429355788324870,Please everyone pray for me because I cannot vape this whole weekend,morganholmes17,2018-01-05 23:56:12+00:00
13,949429313362956289,30$ Vape pens https://t.co/Dq6FETdBLH,ROSAKISSFIST,2018-01-05 23:56:02+00:00
14,949428836235726849,"Got high off my JUUL ,ITS FRIYAY",fr3ddurstfanacc,2018-01-05 23:54:08+00:00
15,949428833022771200,"Stop smoking cigs, blacks, juuls 2k18",Ayooo_P,2018-01-05 23:54:07+00:00
16,949428762810216449,"New post (How to Short a Stock - The Basics) has been published on Ecig Canada Zone OFFICIAL Electronic Cigarettes, Vape, Eliquids - https://t.co/G1IULh3Fdn",ECIGCANADAZONE,2018-01-05 23:53:51+00:00
17,949428703817289729,Every jit in class of ‘19 when they can’t get in the vape shop https://t.co/RGlfwMWv6a,josh__wh,2018-01-05 23:53:37+00:00
18,949428424405331968,when ur friend says he doesnt have enought money to pay you back put he buys 2 new vapes. thanks honey not like im not over here struggling,emaroniee,2018-01-05 23:52:30+00:00
19,949428278686871552,"New Dr. Trevorkian original - available for FREE streaming and download!   https://t.co/hOb3ZPQhG3
What if the percussion section of an orchestra included someone on a laptop &amp;/or midi controller?
What if conductor was wearing no pants &amp; using a wax filled vape pen for a baton?",TheDrTrevorkian,2018-01-05 23:51:55+00:00
20,949428237880512518,da boost mobile guy vapes all da time at work so why I get weird looks when I hit da suorin?,OmgAlyssa15,2018-01-05 23:51:46+00:00
21,949428216204349440,"New post (#italy #milan #parcosempione #park #smoke #rings #koltso #electroniccigarette...) has been published on Ecig Canada Zone OFFICIAL Electronic Cigarettes, Vape, Eliquids - https://t.co/N3jBkxPTVc https://t.co/wHwVp1FtwB",ECIGCANADAZONE,2018-01-05 23:51:40+00:00
22,949427738489901056,juuling in the bathroom! glad i never have to go outside again,gastationqueen_,2018-01-05 23:49:47+00:00
23,949427697448554497,"New post (Unofficial Tesla Model 3 'Road Trip' Reaches Canada to Large Crowds | iPhone in Canada Blog) has been published on Ecig Canada Zone OFFICIAL Electronic Cigarettes, Vape, Eliquids - https://t.co/FTFt6D3VLC https://t.co/94pv0Le2nK",ECIGCANADAZONE,2018-01-05 23:49:37+00:00
24,949427404459552769,"Sepagi ini hujan? Just listen music, drinking a cup of coffee and vaping ✌",dhkaaa,2018-01-05 23:48:27+00:00
25,949427225220341765,lost my juul charger. 2019 will be my year.,chloebavilacqua,2018-01-05 23:47:44+00:00
26,949427163241091072,.@NCSCT your words on #vaping are spreading. https://t.co/VlwLpNmMc3,RhydMann,2018-01-05 23:47:29+00:00
27,949427126922555395,"New post (Hey Check This Out. ...) has been published on Ecig Canada Zone OFFICIAL Electronic Cigarettes, Vape, Eliquids - https://t.co/nTw6TjVd7s",ECIGCANADAZONE,2018-01-05 23:47:21+00:00
28,949427039760732162,"https://t.co/w1k82f2Thi - Philip Morris International Claims It’s Going To Give Up Selling Cigarettes - ChurnMag

#Vape | #Vapeon | #VapePorn | #Vapenation | #WorldWideVape | #Vapeaddicts | #Vapehooligans | #vapeblog | #cloudchaser | #cloudchasing | #vapenews | #vapefam |",Myvpro_Official,2018-01-05 23:47:00+00:00
29,949427039618125825,Show your support for #ecigs and #vaping with these cool new #T-shirt designs for #vapers. https://t.co/4xSGGDesLO https://t.co/148cPyGlLc,wahksmusselman,2018-01-05 23:47:00+00:00
30,949426933376397313,Custom #T-shirts for #Vapers! 16 new designs! Get yours today! https://t.co/4xSGGDesLO #tshirts #t-shirts https://t.co/YCD4pYydVf,wahksmusselman,2018-01-05 23:46:35+00:00
31,949426667759570946,Lmao!🙄😂😂 https://t.co/D4qTVmhnra,__vape,2018-01-05 23:45:31+00:00
32,949426468559511555,I don’t smoke or anything so I hit a vape and died 😂,lesley0216,2018-01-05 23:44:44+00:00
33,949426376502927363,my sister said her cramps were too bad to get out of bed and my mom without skipping a beat suggested that maybe she should vape.,sharpewits,2018-01-05 23:44:22+00:00
34,949426187171913729,There’s fenty all over my juul,juliaamadelinee,2018-01-05 23:43:37+00:00
35,949426165244047360,Y dis blunt taste like a vape,Hoecakezz,2018-01-05 23:43:31+00:00
36,949426123502481408,Omg my mom freaked out because my dad told her I vape. She doesn’t even know what it is 🙄😂,lauryndeleon4,2018-01-05 23:43:21+00:00
37,949426093362118656,"New post (​DASH Diet: Beginner’s Guide and Health Benefits) has been published on Ecig Canada Zone OFFICIAL Electronic Cigarettes, Vape, Eliquids - https://t.co/eb4n3PqQH2",ECIGCANADAZONE,2018-01-05 23:43:14+00:00
38,949425769511571457,📣📣go follow @itzdope and @OutDaPotRecordsPromo on @instagram #plantbased  #vegan #vape  #anime #emo #trending #positive #issavibe #newmusic #newartist #newwave🌊🌊 #spillgod  #sneakerhead #mma #lit🔥#dance #hothiphop #all2018 #undadawg #trap #outdapotrecords #OutDaPotX3,outdapot_promo,2018-01-05 23:41:57+00:00
39,949425586669105152,"New post (Immigrant acquitted of US killing sentenced for gun charge) has been published on Ecig Canada Zone OFFICIAL Electronic Cigarettes, Vape, Eliquids - https://t.co/afLamBDOEr",ECIGCANADAZONE,2018-01-05 23:41:13+00:00
40,949425543656636416,"Sometimes we’re just along for the ride! 
Vie makes it easy to stay on-the-go!
🚈🚇🚎
.
.
#vape #onthego #VieWithUs #Revolutionize #vaporizer #flora #happy #smile #friends #optional #cartridge #dailygrind #motivation #girlswhovape #vapedimes #roundtheworld #wheretogo https://t.co/Vhdy0dAchj",VieVaporizer,2018-01-05 23:41:03+00:00
41,949425404267253762,#diamondog in both forms 💁🏻‍♀️ my delivery guy &amp; dealer obviously think they’re funny 🧞‍♂️💎✨ #legalweed #MedicalMarijuana #MMJ #love #home #la #hollywood #westla #weed #cannabis #CannabisCommunity #Vape https://t.co/2jYtCluCaH,Diamondmustangx,2018-01-05 23:40:30+00:00
42,949425124914094080,Have you heard ‘YGDR - YGSN’ by Vape Pirate on #SoundCloud? #np https://t.co/l1a1lvImxZ,Devon7001,2018-01-05 23:39:23+00:00
43,949424972950376448,"YOU GOT A JUUL CABRONA, DON’T THINK YOU’RE SLICK https://t.co/QaOSukTJHI",regina_g_13,2018-01-05 23:38:47+00:00
