,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1235354234180096001,See what happens when you take away our flavored juuls? #coronavirus,curbstat,2020-03-04 23:59:35+00:00
1,1235354140185956352,Thanks to our counseling dept for bringing the Vaping information to our community.@shsrangers @MonroeHealth https://t.co/yAlkD8v80r,commPROGRAMscsd,2020-03-04 23:59:13+00:00
2,1235354013803188224,Dr. Mendoza sharing that those who vape are 8x more likely to use marijuana and 22x more likely to use cocaine. #EscapeTheVape https://t.co/oE40iDYs1d,shsrangers,2020-03-04 23:58:43+00:00
3,1235353860799164416,Endoca – Hemp Salve 1oz (750mg CBD) Buy NOW: https://t.co/ZH9scHP4mX  #cbd #marijuana #medicine #thc #cannabinoids #vape #cbdoil https://t.co/TINdzdZ6Rk,cbdoilshop1,2020-03-04 23:58:06+00:00
4,1235353714837291009,"Why the heck isn’t my vape making as much vape?

Oh yeah I just changed the coil &amp; turned it down for a bit.  Silly me",emnicw,2020-03-04 23:57:32+00:00
5,1235353192633753602,"TWST Disposable Vape Pen Pink Punch Lemonade 
➤ $  11.99. 
➤ https://t.co/mehV7zX0U9 https://t.co/aCSXyftEst",DropsOfVapor,2020-03-04 23:55:27+00:00
6,1235352970868318209,my dad gonna buy me vape juice .... support the addiction thank u father,coribtzk,2020-03-04 23:54:34+00:00
7,1235352872612556800,We get it ichirin you vape,RealKyoukoHours,2020-03-04 23:54:11+00:00
8,1235352838085046273,"OMG my fav vape shop high mtn must admired my make up today and took a pic of me for their instagram 😭😤😍😍 and they love my music 

WHAT IS LIFE",LadyW0rdsmith,2020-03-04 23:54:03+00:00
9,1235352693662765057,No one will ever love me more than Indian men who run vape shops,cornonthekolbs,2020-03-04 23:53:28+00:00
10,1235352693285310466,sports betting is a bigger financial commitment / addiction than having a juul,matteo_raffa,2020-03-04 23:53:28+00:00
11,1235352648099995648,Corona virus will kill you if you vape,danhollasch,2020-03-04 23:53:17+00:00
12,1235352422362615809,Things i wish I could stop thinking about: mint juul pods :),natlgrayson,2020-03-04 23:52:23+00:00
13,1235352337083797504,Review:  fResh From the Kitchen! Back to the Pictures! https://t.co/XRl1sG7m3r #VapingTrain #vapefam #vapeon https://t.co/onvXoe9lZ5,Vaping_Train,2020-03-04 23:52:03+00:00
14,1235352324685602817,Eiffel T1 MOD https://t.co/mG35eAPw1J | #Anorexia? Stay healthy: #Oford #Leeds; #UK | #Vaping #Oils #Tank | Pay with #GeminiDollar,VAPEPENstore,2020-03-04 23:52:00+00:00
15,1235352041490460674,So far on this trip we think we’ve lost the juul 2 times this will be lost juul thread:,breeanduh,2020-03-04 23:50:53+00:00
16,1235351875110809600,"Should I hit my vape, drink some wine or both 🤔",caitlinlee_,2020-03-04 23:50:13+00:00
17,1235351836951011328,Ppl that use vape pen and shit look lame af like wtf why u gotta smoke that shit in a elevator lol,YouselWatHeSell,2020-03-04 23:50:04+00:00
18,1235351741312442370,"Bloody hell Vic thats out of order,all the subs,views,all the years of hard work gone without any warning. This is the start of youtube clamping down hard on vaping channels.👎😖😟 https://t.co/uz3FoZHvem",BridgewoodSimon,2020-03-04 23:49:41+00:00
19,1235351629794365440,"Back in Stock &lt;&gt; ZERO PODS
Don’t miss your chance to Stock up NOW!
Available at All Caribbean Vapes Locations 
#vaporesso #zero #caribbeanvapes https://t.co/6GgLHFSiRk",CaribbeanVapes,2020-03-04 23:49:14+00:00
20,1235351478988165121,If there was a corona virus juul pod I would slurp it,femalethinker1,2020-03-04 23:48:38+00:00
21,1235351363145564162,"I not only love Joe Biden, he will be our next president. Bernie is just too angry for me. #IDoNotLikeJoeBiden https://t.co/EQDxQ9BHCU",Vaping_Gram,2020-03-04 23:48:11+00:00
22,1235351280840736769,"@nitroscoldbreweu Key lime pie from the shakes range 😍. Sweet zesty lime with buttery biscuit base undertones and all finished off with some fresh cream ❤️.
🔞  #vapers #nitroscoldbreweu #keylimepie #nitroscoldbrewshakes https://t.co/xzWJ1WfEzc",MummaVaping,2020-03-04 23:47:51+00:00
23,1235351125504606208,"What's in your vape liquid? Isn't it important you know?

https://t.co/0OThQtQcT7",ECIGFORLIFE1,2020-03-04 23:47:14+00:00
24,1235351089303695361,Having war flashbacks of when kids use to steal/find Juuls and resell them off their Snapchat,farfromhigh,2020-03-04 23:47:06+00:00
25,1235351010081681409,It’s actually so funny to me I feel like juuls (this is probably obviously) we’re created cause my generation is so anti smoking? Niggss in my high school would literally clown you for smoking cigarettes so they had to rebrand to get nicotine in kids and in a new generation,thotofchaos,2020-03-04 23:46:47+00:00
26,1235350989810655243,Coronavirus and cannabis: Vape supply is a concern due to China shutdown https://t.co/9JQxCVToIs,marijuanacomau,2020-03-04 23:46:42+00:00
27,1235350929706225667,Enjoyed this Hybrid Kolab disposable vape pen from @AuxlyGroup . https://t.co/Qpb7Ent3BS,Minnsy39,2020-03-04 23:46:28+00:00
28,1235350759463620608,A mutual thought my vape was a celery stick I’m fucking dead https://t.co/rnbjZBJ9De,wtfffzandra,2020-03-04 23:45:47+00:00
29,1235350630644043776,The global vape market is expected to grow at a CAGR of over 14% during the period 2019-2025!  @we_are_jupiter $tilt $tlltf  https://t.co/DtSYIQukxY,Pennywise20183,2020-03-04 23:45:16+00:00
30,1235350373457686529,I haven’t forgotten that y’all niggas were putting juuls under y’all sideskirts saying “am I low?”,fckn_hippie,2020-03-04 23:44:15+00:00
31,1235350350137352193,"Great advocacy day with @HeartandStroke at Queen’s Park to talk vaping reduction, aed registry (Bill 141) and FAST. Thx to @RobinMartinPC @JessicaBellTO @JohnFraserOS @PrabSarkaria @gghamari https://t.co/clvo1brH1c",AdamKassamMD,2020-03-04 23:44:09+00:00
32,1235350328402415618,"It’d be sick if the @NelkFilmz crew could not blow vape in peoples faces. You’re literally helping the vaping industry get banned. Quit posting dumb videos.
Millions of people’s lives have been saved from vaping. 
If the wrong person saw your video, vaping could be over for good",trpcls,2020-03-04 23:44:04+00:00
33,1235350280557989888,vaping is the best things about working at Etsy is seriously that I get to know and work with so many awesome and badass women.,mr1azz,2020-03-04 23:43:53+00:00
34,1235349870409588736,"Reposted from chiefofvapes Get involved in the BIGGEST giveaway YET! 🔥⁣
⁣⁣
It's that time of the month where chiefofvapes gives back to the vaping community! 🙌⁣⁣
⁣⁣
We are giving 3 lucky winners to get their hands on… https://t.co/fvixovKKOO",RascalVaping,2020-03-04 23:42:15+00:00
35,1235349858371985408,Vape 💨 Time https://t.co/QJqU53sHcd,mr4godonly,2020-03-04 23:42:12+00:00
36,1235349706617868288,I usually spend the end of my days thinking about the high I’m gonna get from my first vape hit in the morning no I do not have a problem,pairofdicelostt,2020-03-04 23:41:36+00:00
37,1235349607686844418,What happened to the juul scare ?,Jakeshott1,2020-03-04 23:41:12+00:00
38,1235349546210856964,Smoke Zone SLC Vape Drinks Gifts Smoke Shop #statestreet https://t.co/ilMOSftxyy https://t.co/QkB16bRQ4z,thetrickstergod,2020-03-04 23:40:58+00:00
39,1235349528510898183,"My pal @gusssssssssy was having a casual vape on Cuba st and saw these handsome devils. He got so excited he sold his vape and used the money to buy tickets to our show. You can do the same! Sara and Jordan aren't supposed to be here, 14-17 March. Tix available via Fringe website https://t.co/gOYW75lZjT",JordanHamel_,2020-03-04 23:40:53+00:00
40,1235349326169333760,"Jager OG is now available as a vape cartridge! Perfect for a fun and relaxing evening at about 88% THC, whether you're cleaning the BBQ to get ready for spring or binge-watching Love is Blind 🖤 #CannabisCalgary #CalgaryCannabisCommunity #CannabisCommunity #YYC https://t.co/cj70UtOMWR",budbaryyc,2020-03-04 23:40:05+00:00
41,1235348777487216640,Those of us that survived the vaping illness (what happened to that?) will have no problem with Covid-19.,ColinShively,2020-03-04 23:37:54+00:00
42,1235348648462028802,"FUNERAL DIRECTOR: YOU'RE NOT EVEN DEAD YET
ME: IRRELEVANT. ANYWAYS, I WANT MONDO OOWADA TO CHRISTEN MY GRAVE BY VAPING ON MY TOMB",ISHIMARU_ENG,2020-03-04 23:37:24+00:00
43,1235348461702307841,Yes these simple but very important conclusions are so fiercely resisted by #VapingNicotine critics. Restricting vaping boosts smoking while restricting smoking boosts vaping. Substitutes. https://t.co/CACLMN7ojA,AlexWodak,2020-03-04 23:36:39+00:00
44,1235348437580865536,Review  SMOK Fetch PRO AIO Kit https://t.co/pQuDf7chP5 #VapingTrain #vapefam #vapeon https://t.co/IhycovthzP,Vaping_Train,2020-03-04 23:36:33+00:00
45,1235348230126342150,"Olympic Athletes Are Cleared to Use CBD Products
Check out our blog for more information
https://t.co/3BqaBkHWCp
#cbdblog
#premiumcbdsuppy #cbd #cbdoil #hempoil #cbdlife #cannabisculture #cbdvape #cbdheals #vape #cannabidiol #cbdhemp #cbdisolate #repost #life #cbdforpets #organic https://t.co/HjxUJLGbAq",premiumcbdsupp,2020-03-04 23:35:44+00:00
46,1235348204868206594,I'm waiting on some vape juice to be delivered tomorrow but I'm tempted to buy a pack of Marlboros tonight since I still have coupon that's a $1.50 off a pack. Still got some dip but trying to take break from dipping since my brother has been calling me white trash cause of it.,rerez420,2020-03-04 23:35:38+00:00
47,1235348053202268163,has just updated 28 products in the #ecig search engine: https://t.co/WciBug5fy4 #vaping #ecigarette #ecigs #cigarette,vaporfox,2020-03-04 23:35:02+00:00
48,1235347943345074176,I miss the days when he would beg to hit a juul out of my pussy,Summerrrr_envy,2020-03-04 23:34:36+00:00
49,1235347307345960965,"WEEKDAYS VAPE - Which date do you like mostly? (ME: surely Friday haha!)
-
Warning: This product may contain nicotine. Nicotine is an addictive chemical. Keep out of reach of children. https://t.co/zttPbJbghG",VaporessoEcig,2020-03-04 23:32:04+00:00
50,1235347234746765312,"""Blue moon hemp is amazing, very satisfied with the disposable vape pens they taste great and last for a long time , had mine for over 3 weeks and still puffing on it."" says Brittany on Google, via @Birdeye_ https://t.co/bSh2XsLffe",bluemoonhemp,2020-03-04 23:31:47+00:00
51,1235347112428261379,"#Teens are turning to #disposable #ecigs like #PuffBar due to a loophole in the #vaping ban. A student told @GMA they had spent over $300 in 2 months on Puff Bars. Due to the popularity among youth, Puff Bar won't distribute their products in the US
https://t.co/NMSaMGNVBY https://t.co/oolj1hh8Rt",CalNcpc,2020-03-04 23:31:17+00:00
52,1235347001962909696,"Hats off to New Mexico for caring about adult lives while imposing the necessary regulations to keep kids away from vaping. @GovMurphy why can't you make responsible changes?
#vapingsaveslives 
New Mexico Governor Signs Responsible Legislation: https://t.co/ZE53rO9p9b",DebiMeinwieser,2020-03-04 23:30:51+00:00
53,1235346949269749762,"Wow v interesting @juul @iqos_support_uk 

https://t.co/4ZK5o5IdRD",alexNFToma,2020-03-04 23:30:38+00:00
54,1235346873835278338,This is an absolute joke. Almost as if YouTube is getting some kind of kick back for censoring Vape channels! https://t.co/2oHyVZxIAA,PtePartz,2020-03-04 23:30:21+00:00
55,1235346812325724160,"#HighGround2020: Councillor @BonitaZarrillo of @cityofcoquitlam will speak about #vaping in the #EmergingIssues plenary at our civic governance forum in Vancouver from March 27-28.
#bcpoli #cdnpoli More: https://t.co/IzjXwGCxq9 https://t.co/7aCng05v4W",CivicGovernance,2020-03-04 23:30:06+00:00
56,1235346807577862144,"Vape Pen w/ Cartridge 
https://t.co/CnvVBeV8DY https://t.co/7bUVETYl4M",SupportOrenda,2020-03-04 23:30:05+00:00
57,1235346643324633088,Impactful MLA Breakfast this morning with Smoke Free Alberta. Vaping and e-cigarette companies are predatory to children and youth. No substance harms product should be allowed to like candy and have names such as “unicorn crush”. @EverActiveAB @GoAHealth #ableg https://t.co/IZMMZAt6tH,briantorrance,2020-03-04 23:29:26+00:00
58,1235346584088518656,Check out my listing for a brand new SMOK Vape pen 22 light edition &amp; watermelon 🍉 juice  https://t.co/OV5p8yU58E,ShannonMarie711,2020-03-04 23:29:11+00:00
59,1235346491192954880,"Read all about it in the 3.5.20 issue: Rim schools join vaping lawsuit, Print and Page Booksellers celebrate soft opening, Yacht Club says farewell to Doe and Jim Huff, Rim High girls learn to be fabulous women, bowl-a-thon to support education...and more! https://t.co/UsP668IYxN",AlpMountaineer,2020-03-04 23:28:49+00:00
60,1235346401032155136,"This guy was blowing hella vape clouds at this stop light today, so I rolled down my window and said “fucking siiiick bro” and he immediately stopped and rolled up his window.",jennaturnbow_,2020-03-04 23:28:28+00:00
61,1235346294216024065,Artunduaga et al evaluate the appearance of electronic cigarette or vaping product use–associated lung injury (EVALI) on chest radiographs and chest CT in the pediatric population. https://t.co/9eSzAtzSbA @MartunduagaMD @JeannieKwonMD @UTSW_Radiology https://t.co/ltGgnhDr8p,radiology_rsna,2020-03-04 23:28:02+00:00
62,1235346045795737601,Vaping may end alcoholism!,QBot_X,2020-03-04 23:27:03+00:00
63,1235345918725103623,Myrtle Beach SC Endodontist | How Vaping Can Cause Tooth Decay https://t.co/gxUDxnJ3Gd https://t.co/fCHxYQATgJ,MyrtleBeachEndo,2020-03-04 23:26:33+00:00
64,1235345435025453057,he’s sending me vape trick videos again,jeonspiegel,2020-03-04 23:24:37+00:00
65,1235345280062697473,I love EightVape. It has the best e-juice and vape kit/accessories collections. Use my referral link to get a 30% OFF discount now! Must Spend $50 or more https://t.co/Bn3W6evJRz via @EightVape,Djcippycup,2020-03-04 23:24:01+00:00
