,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,942182081760825344,"It's an orb kind of evening. What are you vaping this evening?

https://t.co/Ozmi7OJ5qS 
#VectorVixen… https://t.co/pgH6xGvLde",DragonessNyx,2017-12-16 23:58:07+00:00
1,942182036755894274,"VAPENATION411 ALL DAY VAPE INFO AND REVIEW 
I HAD A AMAZING TIME AT THE VAPOR FAIR  NEW YORK… https://t.co/nyqCcWh5qM",vape_nation411,2017-12-16 23:57:57+00:00
2,942181941884764160,i wanna vape with you brother! HH @HulkHogan,DongeredBot,2017-12-16 23:57:34+00:00
3,942181912210280453,"*#VAPESGIVING*

TAG YOUR FAVORITE MANUFACTURER, MODDER, SHOP, AND VAPE REVIEWER!

It’s not too… https://t.co/yaKw11Dtgx",DV_Indio,2017-12-16 23:57:27+00:00
4,942181814369525760,Jet Pack Glass Attachment - link in bio #glass #shatter #cbd #cbdoil #vape #vapes #vapeporn… https://t.co/nasbgsKrkL,DabtechVapes,2017-12-16 23:57:04+00:00
5,942181566125690880,I just heard David drop his vape in the other room... I hope it’s smashed I’m sick of the smell,raemccarthy_xo,2017-12-16 23:56:04+00:00
6,942181505136316417,uhhh why do ppl juul i really don’t get it,srslyclaire,2017-12-16 23:55:50+00:00
7,942181314685493248,"Vapers in Seymour IN be aware, new #ecigs and #vaping bans are about to pass.
https://t.co/7CyNRX1d77",eJuiceMonkeys,2017-12-16 23:55:04+00:00
8,942181180924887045,"#Smoking, #drinking &amp; #drugabuse decline among #US teens, who prefer #pot #vaping  https://t.co/tlPfXwrV8b",NJdoc,2017-12-16 23:54:33+00:00
9,942180884391890944,"RT getelgallo ""It's time you tasted what excellence was. A vape sesh so smooth, so tasteful and exhilarating, it'll make you think you're at total zen. You're just one click away from happiness---&gt; https://t.co/HaZ682maAN #ElGallo #QualityVape #ModSquad… https://t.co/Hmab0WzzuI""",UnitedKush,2017-12-16 23:53:22+00:00
10,942180579281313792,I liked a @YouTube video https://t.co/6OPq0s1Myu Berserker Mini MTL RTA by VandyVape &amp; VapersMD - Build &amp; Wick - Mike Vapes,MrFacelessss,2017-12-16 23:52:09+00:00
11,942180216096612353,"*#VAPESGIVING*

TAG YOUR FAVORITE MANUFACTURER, MODDER, SHOP, AND VAPE REVIEWER!

It’s not too… https://t.co/4zw9QHc9bl",DesertVapors,2017-12-16 23:50:43+00:00
12,942180142796992513,Shout out to the only vape in the village @KnottKnott7,camsosophy,2017-12-16 23:50:25+00:00
13,942180120118341632,Important question. Would Kylo Ren Vape?,foxmilderr,2017-12-16 23:50:20+00:00
14,942180118860107776,"“Dude why did your girlfriend kick you out of her car?” 
“She said I was putting my juul before her”",iantoolittle,2017-12-16 23:50:19+00:00
15,942179860503506944,"Smoking, drinking and drug abuse decline among US teens, who prefer pot and vaping, study finds https://t.co/nJESwglxIs via @keene_sentinel",MatthewJshow,2017-12-16 23:49:18+00:00
16,942179279307202560,In bed vaping / reading old emails on my old MacBook / feeling petty wbu,Char_Roberts,2017-12-16 23:46:59+00:00
17,942179241491423232,Wondering if there is an industry that gets so much of its sales from items misplaced after use as the cannabis vape business,Scuzzens,2017-12-16 23:46:50+00:00
18,942179053657886721,I wouldn’t wish the pain and agony of losing your juul on my worst enemy,BillyVan_,2017-12-16 23:46:05+00:00
19,942178378039349248,"Push button, fill bowl (or pipe or paper or fruit or vape..) the list continues. The only… https://t.co/T3cZdnj9cg",simpledotac,2017-12-16 23:43:24+00:00
20,942178301635891202,My brother bought a vape just for the week he’s visiting.,theyungyee,2017-12-16 23:43:06+00:00
21,942178236733296642,"Vaping while listening to matthäus-passion , is really making me more of a happy male 👍.",mohd3739,2017-12-16 23:42:51+00:00
22,942178102993735680,vaping college kids are so scared of fire alarms,StonerThots_,2017-12-16 23:42:19+00:00
23,942177973691699201,So like anyone got an extra juul charger,e_kelsey15,2017-12-16 23:41:48+00:00
24,942177965605040128,We have the TPriv Mini in stock! Great starter kit for that new vaper! $50! Includes a battery! Join the Dragons! Vape in! Vape out! vape on!,vapingdragonllc,2017-12-16 23:41:46+00:00
25,942177872311185409,Note to whomever was vaping inside Legends during the @SeeingRedNY party last weekend 👇👇👇👇 https://t.co/VX7aOn48p8,ainslieann,2017-12-16 23:41:24+00:00
