,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,945081348078759936,*is vaping in hell*,bible666_ebooks,2017-12-24 23:58:46+00:00
1,945080944779845638,happy holidays I got into an argument with my dad about when target closes so I went to the bathroom to hit my juul,meri_grace1,2017-12-24 23:57:10+00:00
2,945080875150204928,"this is a xmas miracle, i havent hit a juul all day and im not even upset about it",woodcassie014,2017-12-24 23:56:54+00:00
3,945080485528719360,You know you have a problem when you have to keep sneaking away from the family to vape 🎄,17gbrigham,2017-12-24 23:55:21+00:00
4,945080457347158016,I️ love when adults who smoke cigarettes talk about how bad vapes are 😂,IAmColllettte,2017-12-24 23:55:14+00:00
5,945080262383284224,I need a good vape. Any suggestions?,DrDreddyMurphy,2017-12-24 23:54:27+00:00
6,945079925425557504,Unknown pro to vaping: My sinuses have NEVER been clearer.,GruMasta,2017-12-24 23:53:07+00:00
7,945079706264768512,"Asking for new shoes for Christmas because apparently Santa doesn’t give out drugs, alcohol, or Juuls :(",willamlondon,2017-12-24 23:52:15+00:00
8,945079438030639105,if god exists why are there 10 vape shops for every 1 school?,AmbulanticVideo,2017-12-24 23:51:11+00:00
9,945079226306146304,A 📦 fit for a 🤴🏾 who 💨 vandy_vape_official  #Handcheck #KingBox #Squonk #VandyVape #Bonza… https://t.co/JvLIa6ORax,DaKing1021,2017-12-24 23:50:20+00:00
10,945079171637760000,"“local youth are now experimenting with electric vaping and are having more thoughts about suicide, according to a recent survey.”  Orrrrrr maybe they just want die bc they live in Merrimack and ppl here are really stupid 🤷🏽‍♀️🤷🏽‍♀️",Shaggerty18,2017-12-24 23:50:07+00:00
11,945079001155903488,“The only vape I need is my inhaler”,whatisriley,2017-12-24 23:49:27+00:00
12,945078951201865728,I told my manager I got my brother juul pods for Christmas and she asked if they were for the dishwasher😂,carlymyerss,2017-12-24 23:49:15+00:00
13,945078842573623297,[extremely the english beat voice] vaping in the basement,geebhitter,2017-12-24 23:48:49+00:00
14,945078819114835968,Told my brother it was a vape pen but it was my gpen now hes high af 😂,_venusbby_,2017-12-24 23:48:43+00:00
15,945078629725298688,Sold my soul to the vape god.,SBGrizz,2017-12-24 23:47:58+00:00
16,945078463731339264,My brother got a free skeleton for a vape shop after Halloween. Now we got this bum staying in our couch for free... https://t.co/1TcAjr6GiX,IsabelKSilva,2017-12-24 23:47:19+00:00
17,945078320387026944,"Are you an avid #vaper? Show it off with our custom #T-shirts for vapers! 
https://t.co/9WWTqFs0F1 #tshirts https://t.co/zbri2N66bG",wahksmusselman,2017-12-24 23:46:44+00:00
18,945078134130597888,I just told some parents who asked me what 18 year olds were into that kids were doing YouTubes to each other and vaping on their dabs. Am I good?,_JoeSway,2017-12-24 23:46:00+00:00
19,945078128237363200,Blazed Vapes Holiday Giveaway! https://t.co/iYPnfpqqqB,morticia0477,2017-12-24 23:45:59+00:00
20,945078110386642944,T-Shirt Evolution and Craze-T-Shirts for Vapers! https://t.co/5jbVe8E813 #tshirts #t-shirts https://t.co/cDRHoxda8D,wahksmusselman,2017-12-24 23:45:54+00:00
21,945078048063287297,"Still need to grab a few gifts? We made it easy with gift bundles for everyone on your list! Vapes, dabs, CBD, low dose, and more!",SubstanceMarket,2017-12-24 23:45:40+00:00
22,945077911677218816,Several countries throughout the world are switching to smoke-free products to minimize the potential health risks of smoking. #ecigs #vaping https://t.co/PtsWmbK1Jk,eJuiceMonkeys,2017-12-24 23:45:07+00:00
23,945077643522822144,I liked a @YouTube video https://t.co/3KiG1gaJli Best Tanks &amp; Devices of 2017 - Mike Vapes,CNvaper,2017-12-24 23:44:03+00:00
