,TweetID,TweetContent,TweeterUsername,TweetDatetime,TweetLongitude,TweetLatitude,TweetPlace
0,1492649668718727169,"NHMS revealed that 1 in 2 of the participants surveyed (50%) reported being exposed to second-hand smoke in non air-con eateries &amp; restaurants.

TAHUKAH ANDA? Asap rokok/vape dalam paru-paru mengambil masa 8 hingga 12 jam utk hilang. @fahmi_fadzil @n_izzah @imokman @Khairykj",SmokeFreeMY,2022-02-12 23:59:47+00:00,,,
1,1492649642068217857,Also…why do vapes gotta have the most flagrant names “yeah bro lemme get a watermelon ice juicy sucker”,ScottyPistols,2022-02-12 23:59:41+00:00,,,
2,1492649613496664071,This girl in my class let me hit her vape and it was burnt 😐,fumixxo,2022-02-12 23:59:34+00:00,,,
3,1492649469275361280,"Teen put on life support after constant vaping ravages lungs and gives her pneumonia
https://t.co/CcQeR4sHcP https://t.co/yVXZhOIXYC",dailystar,2022-02-12 23:59:00+00:00,,,
4,1492648321869037573,the wheres my juul song is so funny to me until i lose my airpods girl WHERE ARE THEY,peacharcades,2022-02-12 23:54:26+00:00,,,
5,1492648160950616068,"ladies, never take someone vape when offered. especially from strangers",0thalfa,2022-02-12 23:53:48+00:00,,,
6,1492648052896768002,blowing vape rings for my cat to look at feels like blowing bubbles  for a child,i_am_not_frog,2022-02-12 23:53:22+00:00,,,
7,1492647878334062600,i love vapes. i wanna be a vape.,larixtia,2022-02-12 23:52:40+00:00,,,
8,1492647218611949570,"It’s 2022, Aliens please show up and spray your vape dust all over our tittys. We could use the dose of Serotonin",mikewtfwells,2022-02-12 23:50:03+00:00,,,
9,1492647028890947584,[ #PS5 / #Battlefield1 ] #ASMR Vape Sounds Maybe Some Ice Chewing https://t.co/R0yslzx6EE,KingDreFTW,2022-02-12 23:49:18+00:00,,,
10,1492646799835807747,Feening for a vape after this wild ass shift 🥲,JDamaris_,2022-02-12 23:48:23+00:00,,,
11,1492646783100628994,"Want to see anti-vaping bots in action?  Suddenly, today, this click-bait story about ""an adverse reaction to a “fake” disposable e-cigarette"" is being *pushed* by HUNDREDS AND HUNDREDS of legitimate-seeming ""news"" sites, each with only 30-70 followers.
https://t.co/Z6SsyVJUYP",ChaunceyGardner,2022-02-12 23:48:19+00:00,,,
12,1492646667195420672,"Ayo where my smoked out @TThugsNFT at?!
If your thug has a blunt, vape, pipe, cigarette or utensil.
Join the IG page below and show your fellow up in smoke thugs some loves 💨 @YG @BandManKevo @FORTAFY 
https://t.co/agZZRXGuqF
#NFTs #NFTCommunity #UFC271 https://t.co/ov09uv060A",trilthugYG,2022-02-12 23:47:52+00:00,,,
13,1492645362221387777,Bellatrix definitely vapes,SegaShines,2022-02-12 23:42:41+00:00,,,
14,1492644890492211200,if i get pulled over while vaping do i get a DUI?,DeepRangeReem,2022-02-12 23:40:48+00:00,,,
15,1492644868178558977,"Open the backyard, Shanna needs to vape. 😒💨 #CBBUS3",TexasBBFan,2022-02-12 23:40:43+00:00,,,
16,1492644537721765889,i have a hangover and my vape died n my family won’t leave me alone this is where i have a big breakdown n kill myself or something,deletdd_x,2022-02-12 23:39:24+00:00,,,
17,1492644430200938500,LMAO WAS TOMMY VAPING IN HIS TIKTOK WAHT,saltydirtasf,2022-02-12 23:38:58+00:00,,,
18,1492644174734188545,I just want my cotton candy juul pods back. Y’all can keep them nasty ass disposables,hannnahgreen22,2022-02-12 23:37:57+00:00,,,
19,1492643656834162691,DoNt VaPe In FrOnT oF mY kIdS and he’s literally a smoker,R0OSTERHEAD,2022-02-12 23:35:54+00:00,,,
20,1492643480060846080,"⬅
I'm
A 
Vape-Free
Mom!",ovwmercy,2022-02-12 23:35:12+00:00,,,
21,1492643278226866176,excision vape juice??? whatttt?,kisewubb,2022-02-12 23:34:24+00:00,,,
22,1492642894389284866,All our trains and stations are no vaping areas. Please do not vape.,traindroid_se,2022-02-12 23:32:52+00:00,,,
23,1492642700130140160,if i had £1 for everytime i had to ask a customer to stop vaping in the restaurant i could deffo afford to no longer be a waitress,edengr4cee,2022-02-12 23:32:06+00:00,,,
24,1492642559000072193,it’s actually good for the economy for vape shops to sell to 18 so i think we should let them do that!,m00nalien,2022-02-12 23:31:32+00:00,,,
25,1492642507993366528,he vapes 😧 I am flabbergasted rn 😮,killjerma,2022-02-12 23:31:20+00:00,,,
26,1492642478637338628,Need a vape pen like asap,HakeelSmith,2022-02-12 23:31:13+00:00,,,
