,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1407126111776088068,Be vape free! https://t.co/xqvdFGNEs3,WPPeds,2021-06-21 23:59:42+00:00
1,1407126084286570498,@ juul can y’all make pods that don’t spit in my mouth,travis_orr1,2021-06-21 23:59:36+00:00
2,1407125949737574400,"I just hit the vape, almost didn’t make it",_sammysalsa,2021-06-21 23:59:04+00:00
3,1407125561315663883,Desperately need pods for my vape but can’t go get any 😩,alexa_luciano,2021-06-21 23:57:31+00:00
4,1407125364959191040,Nobody told me vape juice cost 30 $ wtf,winehoee,2021-06-21 23:56:44+00:00
5,1407125245429960705,My daughter came over this afternoon and gave my wife a hit off her vape. I don’t remember the last time I’ve seen her so chill. I’m going to the CBD store in the morning.,brock_child,2021-06-21 23:56:16+00:00
6,1407125191042404353,"Three great pastries. One yummy vape.
•
ORDERS OVER $50 🇨🇦💵 DELIVERED FREE TO THE 🇺🇸 &amp; 🇨🇦. 
Use DISCOUNT CODE: FREEDELIVERY at checkout.
•
More than just ordinary, experience the taste of extraordinary. #vapecommunity #vape #vapejuice #vapenation #eliquid #ejuice #vaporwave https://t.co/jGXXU5xB4C",DeboschVapor,2021-06-21 23:56:03+00:00
7,1407125159669030913,those truth anti vaping ads make me want to get a nicotine addiction,ivan_is_i,2021-06-21 23:55:55+00:00
8,1407124705253994499,dude the guy at the vape shop that i have a crush on is being nice af to me 😭 i literally only come here cuz he’s cute,mingisarmpit,2021-06-21 23:54:07+00:00
9,1407124346846552066,"I just thought to myself ""They should make coffee you can smoke all day."" And like that I invented both Vaping and Crack.",JAdkinsComedy,2021-06-21 23:52:42+00:00
10,1407123864253960204,me and my dads favorite activity is sitting in my car and scream crying at each other about how shitty our behaviors are and then my dad taking all the blame(as he should) and then he goes and buys me vape juice. we’re not broken you are,daniserko,2021-06-21 23:50:46+00:00
11,1407123857828462593,All y’all got the same vapes smh,TALKTAMEE2009,2021-06-21 23:50:45+00:00
12,1407123291635073027,"Drinking, smoking vape, &amp; listening to r&amp;b while my food cooking",juicyda_problem,2021-06-21 23:48:30+00:00
13,1407123164258213893,me w/ my vape https://t.co/ZrwG9dI1aA,coreysmilesx,2021-06-21 23:48:00+00:00
14,1407123096952356869,Vaporfly opens up opportunities for cannabis vape businesses https://t.co/rCWCHYVBde,TheWealthRace,2021-06-21 23:47:44+00:00
15,1407122542112903168,hey @dominos i just got interviewed by one of your managers and he blew his vape smoke in my face. is that allowed,hikariabby,2021-06-21 23:45:31+00:00
16,1407122020542779394,"mom calls
me: hey can I call you back in two minutes?
mom: sure
*click*
*hits vape*
*hits vape*
*exhales*
me: hey whats up😎",hellyesbrandon,2021-06-21 23:43:27+00:00
17,1407121757866270724,I just found my vape for the first time since I moved and my hips are so thankful for that loooooong hit of mostly CBD.,karenGvo,2021-06-21 23:42:24+00:00
18,1407121717462540292,"Wait who still vapes? 

No shade just drove pass a vape shop and I’m like they still up 

who vapes still??",6cellphones,2021-06-21 23:42:15+00:00
19,1407121668816900107,vape shops https://t.co/QK35Ny8IUU,simplylizziee_,2021-06-21 23:42:03+00:00
20,1407121461018599431,#ValleyTobaccoVape #YoungstownVapeSale #intheAustintownplaza #AustintownVapeSale #CanfieldVapeSale #BoardmanVapeSale #OhioVapeSale All Vape Products are on sale. Buy 3 Get 1 FREE. See our website for more products. https://t.co/MXU6l3E32Q https://t.co/fVdzrzW70E,tobacco_v,2021-06-21 23:41:14+00:00
21,1407121101893865474,my mum litterally sleeps with her vape (not kidding),hahahlol_,2021-06-21 23:39:48+00:00
