,TweetID,TweetContent,TweeterUsername,TweetDatetime,TweetLongitude,TweetLatitude,TweetPlace
0,1524539671438667776,"I'm completely naked in my bed, I'm puffing on my juul, I'm drinking vodka and diet mountain dew, the delta 8 gummies are starting to hit, and I'm stuffing my face with pork lo mein",BleakSigilKeep,2022-05-11 23:59:16+00:00,,,
1,1524539487925243905,came home for a few days without a vape and i'm not even trippin 😎 told yall i'm not addicted,bitch0ney,2022-05-11 23:58:33+00:00,,,
2,1524539450084057088,Sometimes i watch a guy vape and im like not even in a gay way I think you would love sucking dick,freshhel,2022-05-11 23:58:24+00:00,,,
3,1524539405813256192,so my oral health is SHIT and i thought it was bc of not eating and vaping a lot but apparently it’s bc of stress so that’s nice,rotttingdream,2022-05-11 23:58:13+00:00,,,
4,1524539169032531968,can your project say the same?,vapes_fresh,2022-05-11 23:57:17+00:00,,,
5,1524539106830823427,Nothing is worse than losing your vape.,Donflockmusic,2022-05-11 23:57:02+00:00,,,
6,1524539050681544704,Where the fuck is my juul,trinavegatwt,2022-05-11 23:56:48+00:00,,,
7,1524538345463853056,ripping the vape while i'm already hacking my lungs up,karinelchan,2022-05-11 23:54:00+00:00,,,
8,1524538250060214272,using the vape juice I spent money on that tastes like ass while I have no sense of taste 🤩,zleepyzoloft,2022-05-11 23:53:38+00:00,,,
9,1524538129335607297,"What exactly DOES the FDA do to help Americans? They won’t approve 98% safer vaping, they won’t reopen a baby formula factory and ⁦@DrCaliff_FDA⁩ says the leading cause of death is misinformation.  They need to practice the Hippocratic oath. https://t.co/9nhSHHh2F5",shilling_kimber,2022-05-11 23:53:09+00:00,,,
10,1524537601444691971,you know you gotta vape problem when the guy at the corner store recognizes you and lets you go behind the counter to grab one 🫠,autumboppitybop,2022-05-11 23:51:03+00:00,,,
11,1524537415515398144,Follow up question --- We also found that flavor-related vaping prevention content actually increased vaping appeal. Do you find this surprising?,BoyntonMarcella,2022-05-11 23:50:19+00:00,,,
12,1524537269109067776,I need vape pin 😮‍💨,_sheedaTruth,2022-05-11 23:49:44+00:00,,,
13,1524536912815472641,I hit dingers not vapes,lxcksx2,2022-05-11 23:48:19+00:00,,,
14,1524536844461002757,People who vape 24/7 really annoy me like please blow your nicotine vapor somewhere else.,JuJuQs,2022-05-11 23:48:02+00:00,,,
15,1524536773921189893,vaping regularly has made me realize just how bad my lungs are goddamn,cxsmixcalz,2022-05-11 23:47:46+00:00,,,
16,1524536480982515713,"#edibles #cbdoil #prerolls #cannabis  #vapejuice #cannabiscommunity Let your vaping experience take you flying with 10X Delta-8 THC Grape Ape Vape Cartridge. It’s a quick, easy, on-the-go way to enjoy your favorite buzz-worthy https://t.co/6wZgTyZ3eq #cbdedibles #delta8 https://t.co/6K9vCQujH3",CBDSmokeShop,2022-05-11 23:46:36+00:00,,,
17,1524536427639451648,"wasp flies into juul’s room 
juul: calmly kills it even tho she’s allergic 
me: ROLLS OFF THE BED SCREAMING “IM GOING BACK IN THE CLOSET”",carolinerx7,2022-05-11 23:46:23+00:00,,,
18,1524536066342289408,my vape just died 💔,pupupuppyy,2022-05-11 23:44:57+00:00,,,
19,1524535943935369217,this guy is vaping in the theater imma throw popcorn at him,daisyfrias13,2022-05-11 23:44:28+00:00,,,
20,1524535656986267648,"this road trip is really about the bond between me, my step sister, the open road, her dog, and her Juul",WakaFlockaLeen,2022-05-11 23:43:19+00:00,,,
21,1524535352605687809,I would pay someone to bring me a freaking grape vape rn omg,nomnomnomisaur,2022-05-11 23:42:07+00:00,,,
22,1524534909448056833,"I procrastinate to the minute because I value my own time more than yours.  I know what I'm aiming my BB gun with my own life &amp; it's mine to shoot.

Accuracy good? Nope
Shot grouping? P bad
Volume of ammunition high? Yep!
Rate of fire? Eh

If I'm late or rescheduling: handle it",juul_tones,2022-05-11 23:40:21+00:00,,,
23,1524534833824911360,Does vaping make anyone else sneeze sm?,ethanprevs10,2022-05-11 23:40:03+00:00,,,
24,1524534820340174850,https://t.co/rgXG9t8HJq gamechanger - YouTube https://t.co/OVFKQbFPw0 #vape #shisha #hookah #Hookah,Vapour2SmokeGR,2022-05-11 23:40:00+00:00,,,
25,1524534771413573632,I saw the face of God and He blew a vape cloud into my face,MILFmassacre,2022-05-11 23:39:48+00:00,,,
26,1524534721421533184,Check out this Podomatic podcast! How Vaping Can Affect Your Health @drlizcruz https://t.co/ArYdhpPwn0,drlizcruz,2022-05-11 23:39:36+00:00,,,
27,1524534606741250048,im the Rootinest Tootinest vaper on https://t.co/L5tdokhtzb  im Hol Horse,holhorsebot,2022-05-11 23:39:09+00:00,,,
28,1524534362624204801,they need to make cbd vapes for gay people,eraserheadbby,2022-05-11 23:38:11+00:00,,,
29,1524534361223094272,How Vaping Can Affect Your Health @drlizcruz https://t.co/E2aNhjKWoj via @YouTube,drlizcruz,2022-05-11 23:38:10+00:00,,,
30,1524534176266870784,i be like omad!! and then its gum and ny vape 😍,lovenotes2lily,2022-05-11 23:37:26+00:00,,,
31,1524534006263468034,I’m vaping to try to quit smoking what the fuck do you guys want?,BeauSaxton,2022-05-11 23:36:46+00:00,,,
32,1524533723458416641,Are the kids from John and Kate plus 8 vaping yet?,JZaremski,2022-05-11 23:35:38+00:00,,,
33,1524533640096624644,"i got a ""pineapple express"" cbd vape thinking it would taste like pineapple and it doesn't and my bf was like ""yea that's just the strain of weed not the flavor"" what the FUCK,,, shocked and upset",eraserheadbby,2022-05-11 23:35:18+00:00,,,
34,1524533589886574593,ain’t no way I just bought a new vape for it to fall in the TOLIET when I was peeing,grimgenn,2022-05-11 23:35:06+00:00,,,
35,1524533569758113793,Fizzy juice Bars #disposables #disposablevape #vapepen #vapepod #vaping #vape #fizzyjuice https://t.co/PFUz8Y6m2h,DisposableStor1,2022-05-11 23:35:02+00:00,,,
36,1524533240215658496,Good Morning Guam and HAPPY THURSDAY!! 🥳Get DOUBLE POINTS today (4/12) to earn your way to get free vape gear faster!! 🙌👍🏼Always quality and affordable products! open 10am-8pm everyday!! 100% ID and temp checks!  Check out our products online: https://t.co/or6MUZ9nSp https://t.co/zMSsSUcXsk,VapersCornerGu,2022-05-11 23:33:43+00:00,,,
37,1524533168438665216,Im not gonna buy alcohol but I bought a disposable vape,deadflowerxx123,2022-05-11 23:33:26+00:00,,,
38,1524533141595205632,True Life: I’m Addicted to Vaping https://t.co/JaL13i3vhQ,ThatDamnDillon,2022-05-11 23:33:20+00:00,,,
39,1524532880579387392,"*Thoughts mid run* vaping fucking sucks, I can’t breathe",jromo114,2022-05-11 23:32:17+00:00,,,
40,1524532864724836358,"It is not A1 Cash Money that the Electoral Working Group in my home chapter won its first election the same cycle that I wasn't involved in jackshit

I wrote a dossier, which got heavily edited, &amp; did not lead to national endorsement

Yikeys (pronounced like the shoe)",juul_tones,2022-05-11 23:32:14+00:00,,,
41,1524532776439103489,Picked up some insanely expensive ice cream and a vape to get into Conservative Party Debate Mindset,thebookbro,2022-05-11 23:31:53+00:00,,,
42,1524532759309570048,Just panicked that I couldn’t find my juul but it was behind my beer 👍,dksqd,2022-05-11 23:31:48+00:00,,,
43,1524532576848908288,I forgot my vape at home today and I’m literally sweating from the nicotine withdrawals what the fucking fuck,sylvia__xo,2022-05-11 23:31:05+00:00,,,
44,1524532483835977731,Switching back to cigs to quit juuling,jkayoenig,2022-05-11 23:30:43+00:00,,,
45,1524532200938651651,"Nobody: 
Me: *starts looking for my vape, can’t find it, starts panicking* WHERE TF IS MY VAPE?!!!!!!
Also me 30 seconds later: 😅 found it *takes a puff😂*",iammbrittanyy,2022-05-11 23:29:35+00:00,,,
46,1524532125235621888,New study finds global adolescent vaping is low https://t.co/zCTGRDIUQX,acwellness_news,2022-05-11 23:29:17+00:00,,,
47,1524531740575821824,"I suggest smoking 2 large bowls of Purple Kush, or 6 hits off the vape pen. Do that 20 minutes prior to experiencing the trip that is my 10 minute short, BRAIN DAMAGED.
Submitted earlier this morning to Film Freeway 🙂
@therealjoebob @kinky_horror @SetDarcyFree",DarthDuff,2022-05-11 23:27:46+00:00,,,
48,1524531571373580288,New study finds global adolescent vaping is low - https://t.co/8DaSs89z9F{ https://t.co/hewWtL6Sec,isearch247,2022-05-11 23:27:05+00:00,,,
49,1524531566160101376,Would pay money to see 12 year old me's Spotify Wrapped,Kay_Juulers,2022-05-11 23:27:04+00:00,,,
50,1524531538460827651,we need a pickle flavored vape,dangdrewit,2022-05-11 23:26:57+00:00,,,
51,1524531513047633922,New study finds global adolescent vaping is low https://t.co/jbKK86VDO2,NobuakiyoshiG,2022-05-11 23:26:51+00:00,,,
52,1524531432789618692,"CBD Vape Oil is a powerful supplement for all-natural pain relief. CBD Vape Oil is made from the purest CBD and is available in a variety of flavors. 
#cbdvape #cbdoil #cbd #cbdcommunity #cbdheals #cbdmovement #cbdlife #cbdproducts #cbdhealth #cannabis 
https://t.co/EyYX2UK8x3",KitnipperDeals,2022-05-11 23:26:32+00:00,,,
53,1524531302568923136,"You can ban access, but you can't ban market demand.

""Vape stores in other cities already are seeing more Brunswick customers in the weeks before the Brunswick's flavored tobacco and nicotine ban goes into effect.""

https://t.co/zK7QYFHZBH",StefanDidak,2022-05-11 23:26:01+00:00,,,
54,1524531191948402689,mfs cap when they say quitting nicotine is hard i vaped 50 nic for 3 years and i’m not even trippin fr. like i feel like shit but it ain’t nun crazy just pop some ibuprofen beat yo meat and move on like what this shit easy,kazes_,2022-05-11 23:25:35+00:00,,,
55,1524530974834450432,"My Dumb ass: @LoganUrie19 gets Calls at Midnight, I'm trying to get Cuddles at Midnight
Logan: *Chokes on Vape*",Mr_eVo_,2022-05-11 23:24:43+00:00,,,
56,1524530385035612160,"I got intoxicated with nicotine. Yea, I think I’ve had my limit vaping already",xiooo220,2022-05-11 23:22:22+00:00,,,
57,1524530174703906816,Buy another vape or chill,xoqm_,2022-05-11 23:21:32+00:00,,,
58,1524530131863224321,"She laid there, vibrator in one hand, vape in the other …",violetkissing,2022-05-11 23:21:22+00:00,,,
59,1524529679129931776,"I vape down under and abroad. 
I’m a JUUL citizen.",shein_dean,2022-05-11 23:19:34+00:00,,,
60,1524529665779527681,some genius decided to give mom a vape now she's become *shudders* one of them 😖,lareinena,2022-05-11 23:19:31+00:00,,,
61,1524529608296706053,ngl i think that vaping is kind of a turn off,muchii777,2022-05-11 23:19:17+00:00,,,
62,1524529414159192064,i need an environmentalist to create a recycle plan for disposable vapes bc it haunts me,icantlieimhigh,2022-05-11 23:18:31+00:00,,,
63,1524529298899619840,"#edibles #cbdoil #prerolls #cannabis  #vapejuice #cannabiscommunity How fresh is Delta-8 THC Grape Ape Vape Cart ? Does each puff taste sweet, clean, and full of hemp extract and natural terpenes? A bold taste of smooth vape juice can https://t.co/dNsp5CvobY #cbdedibles #delta8 https://t.co/orEAdR8X80",CBDSmokeShop,2022-05-11 23:18:03+00:00,,,
64,1524529266154692608,"🔥 Punk 9385 is for sale for 70Ξ (144,621 US$). https://t.co/R6bUakqe2K #cryptopunks #punk9385 #punklisting #5traits #male #stringyhair #frown #muttonchops #vape #vr",CryptopunksFeed,2022-05-11 23:17:56+00:00,,,
65,1524528895021797377,Mario blows a fat vape cloud,MarioDoesStuff,2022-05-11 23:16:27+00:00,,,
66,1524528815334117379,New study finds global adolescent vaping is low https://t.co/AfUDHIjHB2,saladel2,2022-05-11 23:16:08+00:00,,,
67,1524528703111376897,had a dream i found my vape pen and i was SO happy for that first second when i woke up,blandwitch,2022-05-11 23:15:41+00:00,,,
68,1524528608701816839,"Sale at Smoke:
We have a selection of vapes that are going for 50% off. Come Shop now! They are going fast! 💨 https://t.co/gEAME5aGg9",smoke_triple,2022-05-11 23:15:19+00:00,,,
69,1524528600577462279,A man with an android who vapes and uses Snapchat and has bad facial hair https://t.co/bExFxtvTKn,CodyxMays,2022-05-11 23:15:17+00:00,,,
70,1524528240026689537,lost my vape but the cart was almost empty. happy amanda got me one for my bday 😭,beer__uncle,2022-05-11 23:13:51+00:00,,,
71,1524528134095355905,mans chonging on a Rye Bread vape 😭😭😭,_Sean7_,2022-05-11 23:13:26+00:00,,,
72,1524528099723026438,leaving the vape in the car is growth,cryparadise,2022-05-11 23:13:17+00:00,,,
73,1524528030101692416,"Who who would have thought! 

#Vaping as a great tool to help smokers quit!

More here: https://t.co/1JF2nVEtyr https://t.co/0C15n9xvDW",LegaliseVaping,2022-05-11 23:13:01+00:00,,,
74,1524527967728070656,A Postal Service Clerk Rubbed Vape Juice On Their Foot. This Is What Happened To Her Arm.,MedicalVideoBot,2022-05-11 23:12:46+00:00,,,
75,1524527928977072128,"CBD Vape Pen CBD is a cannabinoid that is derived from hemp and is known for its natural health benefits. The CBD Vape Pen is a product that provides a smokeless and quick way to get the benefits of CBD.
#CBD #vapepen #vape #vapelife #cbdlife #cbdhealth
https://t.co/yHaqfaxgyL",KitnipperDeals,2022-05-11 23:12:37+00:00,,,
76,1524526406075666432,Police arrest teens after vape shop attempted burglary https://t.co/KCUN7aNO1F,WboolStandard,2022-05-11 23:06:34+00:00,,,
77,1524526121693425667,I can’t wait to get a vape in a few days when I get back to city 👽 quitting smoking would be the best thing ever,amybosniack,2022-05-11 23:05:26+00:00,,,
78,1524526091322417157,Need someone to walk me thru adobe illustrator like a toddler please DM,juul_survivor,2022-05-11 23:05:19+00:00,,,
79,1524525746001268736,1 week nicotine free &amp; i haven’t hit my plant based vape once today 🤙🏽,brokehomievia,2022-05-11 23:03:56+00:00,,,
80,1524525744432775168,"Shinsuke won't stop talking about this ""vaping"" thing...",tsurugibot_en,2022-05-11 23:03:56+00:00,,,
81,1524525648454160384,"Can someone donate some $$$$ to my cashapp for a vape 🫡🫡🤧🤧🤧💔💔💔💔💔$vgeex3
Anything counts &lt;3",vaaaneesssaaa,2022-05-11 23:03:33+00:00,,,
82,1524525406778531840,"everytime i talk to people who switch to vape, talk like we are in an advertisement and it changed their lives",mybdarktf,2022-05-11 23:02:35+00:00,,,
83,1524525251526283264,If vapes are banned in India then why this rule @airindiain ? https://t.co/Ym1yXQtMzx https://t.co/T9SibLQ4i7,PureNautanki,2022-05-11 23:01:58+00:00,,,
84,1524524995136921601,"100,000 gunsmoke rounds got him like, ""Oh, we get it, you vape""
That's what the gorillas did, I'm everything you feel you ain't
Assassinate characters like Twitter did to Azealia Banks https://t.co/xoyiCTaHh2",Plastik_Child,2022-05-11 23:00:57+00:00,,,
85,1524524813368578048,"Vaping could be an alternative to smoking, to try and get off it but vaping could lead to more health problems that smoking doesn’t give you",Dont_Vape_Bot,2022-05-11 23:00:14+00:00,,,
