,TweetID,TweetContent,TweeterUsername,TweetDatetime,TweetLongitude,TweetLatitude,TweetPlace
0,1596654735888506880,cause ur the vape and i’m the smokaaa🤌🏼🤣 https://t.co/a2L7QfrnZH,biddibaeda,2022-11-26 23:58:48+00:00,,,
1,1596654640871149568,"Big Vape: The Incendiary Rise of Juul 3KWVBWG

https://t.co/OjltlEE0Ms https://t.co/x3oUGIdGQl",wizaaspmi,2022-11-26 23:58:25+00:00,,,
2,1596654002468524032,"New findings from the Cochrane Review – the global gold standard in independent medical evidence reviews – should change the debate for good in Australia on vaping as a quitting tool for smokers.

Read our media release:  https://t.co/ZuZHkhxtf5",LegaliseVaping,2022-11-26 23:55:53+00:00,,,
3,1596653967530135552,so high i just tried to relight the spliff with my vape,uz1kiss,2022-11-26 23:55:44+00:00,,,
4,1596653958952812544,don’t sleep on our 2 g disposable vapes 💨💨💨,meleedose,2022-11-26 23:55:42+00:00,,,
5,1596653700251992064,i accidentally vaped infront of my mom 😳😳,indigoeez,2022-11-26 23:54:41+00:00,,,
6,1596653413592285185,does anyone know a website that sells vapes and doesn’t check id i need someoasap,ritsustalk,2022-11-26 23:53:32+00:00,,,
7,1596653357443485696,when you walk into your house thinking someone baked blueberry muffins but its just your dad vaping blueberry ice vuse pods like a steam train,lewcifuh,2022-11-26 23:53:19+00:00,,,
8,1596653324144881664,"Captain’s Log - 20221126: Day Zero - Quit Smoking for Ukraine - 3 cigs left in the box. Having one beer at home tonight with a friend and that’s it cos, well you know why. ‘Tis hard for an Irishman…in Langley. I’ll keep the last one for the morning and go get the vape stuff. 🫡",CaptFreneyNAFO,2022-11-26 23:53:11+00:00,,,
9,1596653290946977793,If they had thc-o vapes when I was in highschool I would be on life support by now,Lawln,2022-11-26 23:53:03+00:00,,,
10,1596653179445223425,Been a week since I hit a vape,londeezy,2022-11-26 23:52:37+00:00,-117.399853,33.152639,"Oceanside, CA"
11,1596653156582260737,Yes vaping is bad but teens do it 😭...idk why ppl are getting uptight. yall act like when you were in hs students weren't smoking pot and cigarettes outside the school doors or dealing in the restrooms.,KAIHOTTIES,2022-11-26 23:52:31+00:00,,,
12,1596653148994691072,Day 5 vape free LETS GOOOOOO,DBARR717,2022-11-26 23:52:29+00:00,,,
13,1596653071945191425,Liked on YouTube: ANDREW TATE - STOP VAPING! #andrewtate #tate #tatespeech #vaping #fooladifitness #viral https://t.co/DLmeqmHCYp,DqHam,2022-11-26 23:52:11+00:00,,,
14,1596652961559498752,Lol bet you’ll laugh and forget about that vape after this 🤣🤣🤣https://t.co/bfFIPC7eTl,GweazeTv,2022-11-26 23:51:45+00:00,,,
15,1596652839732150273,I be ready to go to war when I can’t find my vape😂,od_floww,2022-11-26 23:51:16+00:00,,,
16,1596652811839840257,This some clown ass shit fr. Yes vaping is wrong but let the kids fuck up in their own ways. We did….🌚🤨,nichelle_renee,2022-11-26 23:51:09+00:00,,,
17,1596652787584348160,The smoke shop delta 8 vapes of dubious origin lowkey hit severe style,LastoneLE,2022-11-26 23:51:03+00:00,,,
