,TweetID,TweetContent,TweeterUsername,TweetDatetime,TweetLongitude,TweetLatitude,TweetPlace
0,1572375042478022659,"Ban vape and e-cigarettes before more children get hooked on them, CAP urges govt - New Straits Times https://t.co/jVvXHQKcpC #vapes #vapor #vaporize #smokers #smoke #eliquids #vapepens",vapor_dot_com,2022-09-20 23:59:58+00:00,,,
1,1572374749405388803,"Be deceiving yourself. 
Like vaping and veneers are as bad as crack or meth and those have been around even before you’re parents. Even bleaching isn’t new. 😂",drackooSzn7,2022-09-20 23:58:48+00:00,,,
2,1572374636696072192,Universal C Eye Perfector -Hydrate And Exfoliate Your Skin - Salon Prive Mag https://t.co/eTNWCmLXdK #VapeforHealth #Vape #VaporOrCombustion,FutureShisha100,2022-09-20 23:58:21+00:00,,,
3,1572374632795361280,"Laneway Festival 2023 line-up announced: Haim, Joji, Phoebe Bridgers and more - NME https://t.co/HD8JeaaivT #VapeforHealth #Vape #VaporOrCombustion",FutureShisha100,2022-09-20 23:58:20+00:00,,,
4,1572374628248743939,"Deaths in Scotland almost 10% higher than average, with infant deaths increasing https://t.co/TQ7bcK6a9T #VapeforHealth #Vape #VaporOrCombustion",FutureShisha100,2022-09-20 23:58:19+00:00,,,
5,1572374622800334848,I just swallowed my juul 😰,carlyshaytwt,2022-09-20 23:58:18+00:00,,,
6,1572374621558837252,I just swallowed my juul 😰,sampucketttwt,2022-09-20 23:58:17+00:00,,,
7,1572374571138834437,new to me vape flavorway tastes like sweet tarts dipped in dimetapp. not unhappy about it to be clear,veryeva,2022-09-20 23:58:05+00:00,,,
8,1572374451307642881,coming from someone who is literally addicted to nicotine nikita blowing her giant ass vape cloud on the train is so nasty…,Ayyitskel,2022-09-20 23:57:37+00:00,,,
9,1572374447360729088,A small victory. Now if we could just get the vape stores to move away from schools like liquor stores...,MALaudani,2022-09-20 23:57:36+00:00,,,
10,1572374444475129856,Fuck vapes,IshowWicks,2022-09-20 23:57:35+00:00,,,
11,1572374317366743046,he’s making me wanna vape again 😫😫😫 why does he look so attractive vaping 😍😍😍,xitsjanx,2022-09-20 23:57:05+00:00,,,
12,1572374228824891397,"I am 1,536 hours vape free!!!",nettaduh,2022-09-20 23:56:44+00:00,,,
13,1572374071433650177,Day 2 of quitting vaping be like https://t.co/LGRbv4U5uD,davidfig1596,2022-09-20 23:56:06+00:00,,,
14,1572373891267596292,"Balancing potency with quality, taste with effect, and this cartridge with the table it’s on.

#cannabiscommunity #cannabissativa #cannabissociety  #vancouverisland #cannabisculture #vape #vancouver  #vapecommunity #cannabismedicinal #canadiancannabis #vancouvereats https://t.co/KcZPPeSfED",cannacityshop,2022-09-20 23:55:23+00:00,,,
15,1572373854479065094,i need to start smoking and vaping so i can blow fat clouds,milkyyace,2022-09-20 23:55:14+00:00,,,
16,1572373781267763200,I just see my vape as practice :3,offgridgamer,2022-09-20 23:54:57+00:00,,,
17,1572373742889865230,Microdosing homosexuality by sucking on a dick flavoured vape,DoughQM,2022-09-20 23:54:48+00:00,,,
18,1572373550534897668,how is my older brother homophobic but uses a vape,01tachu,2022-09-20 23:54:02+00:00,,,
19,1572373528699183104,I’ve never had a monster energy drink or vaped. My blood is pure.,IndieBlanco,2022-09-20 23:53:57+00:00,-87.940033,41.644102,"Chicago, IL"
20,1572373461095575554,I need to quit vaping fr 😭 winded af in the gym,Smaaangie,2022-09-20 23:53:41+00:00,,,
21,1572373144098201601,This is my last vape #fr,tricityhero,2022-09-20 23:52:25+00:00,,,
22,1572373026372726784,Y’all on them vapes baddd ain’t it ?🥴🥴,hiimtaniya,2022-09-20 23:51:57+00:00,,,
23,1572372899591233536,"Super pic N° 2 by @gabrielliberji 

#instamood #photooftheday #photography #photo #smoker #vape https://t.co/yVVXoGv5yp",NNPiDi,2022-09-20 23:51:27+00:00,,,
24,1572372886765334529,Aren’t vapes shaped like circumcised metal dicks though?,CantGuardAriana,2022-09-20 23:51:24+00:00,,,
25,1572372557021708288,"Easy cheap task...

My vape just ran out.

Pay for the replacement.

$40

$AddictingAlly
https://t.co/lkuvdCW1t9

I don't pay for My life, you do.

Findom femdom reimburse vaping smoking fetish https://t.co/GKCLh7hjMR",AddictingAlly27,2022-09-20 23:50:05+00:00,,,
26,1572372451350265863,I need something stronger than a vape I need to fucking swallow acid,unburnt_lights,2022-09-20 23:49:40+00:00,,,
27,1572372348120240132,its ok i have a vape,deadasters,2022-09-20 23:49:15+00:00,,,
28,1572372193367195650,I had to stop vaping that shit had start making my chest hurt,shanquaries,2022-09-20 23:48:38+00:00,,,
29,1572371982012018689,JUUL goes bankrupt for cat scandal now 50 billion in debt!,Boomer29275471,2022-09-20 23:47:48+00:00,,,
30,1572371886478364673,"I wish I could reward myself with some sick mango flavored nicotine. Don’t start smoking or vaping, kids https://t.co/gCtrrMKlSQ",SCIENTAURUS,2022-09-20 23:47:25+00:00,,,
31,1572371811043782657,my vape wasnt charging because there was a grain of barcelona sand stuck in the plug,tiddiemiIk,2022-09-20 23:47:07+00:00,,,
32,1572371773777383427,"Our cartridges use pure cannabis distillate and terpenes derived directly from the plant. Only the best.
What’s your favorite strain?

#cannabisculture #vapelife #cannabissociety #TopShelf #cannabisphotography #CannabisIndustry  #vaper #cannapeople #fashion #canada https://t.co/hMk2ctQcUF",TopshelfTSca,2022-09-20 23:46:58+00:00,,,
33,1572371681347309568,I been seeing a lot of vaping commercials. Them shits got y’all in a chokehold fr?,B__RxB,2022-09-20 23:46:36+00:00,,,
34,1572371549121925122,epic new vape trick! shove your vape up your ass and start farting,JayAcortado,2022-09-20 23:46:05+00:00,,,
35,1572371504167550976,36 hours vape free https://t.co/nPzEb8bGK0,SLlMER,2022-09-20 23:45:54+00:00,,,
36,1572371451407106049,pausing my zoom meeting to vape,idrinkpee3000,2022-09-20 23:45:41+00:00,,,
37,1572371377398718465,Lil dude keeps asking me for vapes or whatever https://t.co/NdqAMLxx9h,_SpaceDunk,2022-09-20 23:45:24+00:00,,,
38,1572371303646040064,my vape went dead 😣💔,DezireeNekol,2022-09-20 23:45:06+00:00,,,
39,1572371242757275649,Vape it 🌬🍃,bnhanson91,2022-09-20 23:44:52+00:00,,,
40,1572370943661510656,"I was talking to a kid about my hatred of Takis and that kids shouldn't eat them. This kid says ""well would you rather me vape or eat takis??"" I really had to pause on that one lmao",namehere96,2022-09-20 23:43:40+00:00,,,
41,1572370841882722307,y’all seriously can’t go 10 minutes without vaping https://t.co/J9ROIUwREu,mariposasammy,2022-09-20 23:43:16+00:00,,,
42,1572370667823333377,"One North Island city has close to five specialist vape retailers for every 10,000 people – nearly four times as many compared to others. https://t.co/lOoPApsvvB",DomPost,2022-09-20 23:42:35+00:00,,,
43,1572370515368595457,I want to bash my skull open so time to pull out the vape,unburnt_lights,2022-09-20 23:41:58+00:00,,,
44,1572370453477335040,hey siri where’s my vape,tiddiemiIk,2022-09-20 23:41:43+00:00,,,
45,1572370379422703616,fuck is wrong with me have 3 different vapes on my desk,alvalcorr,2022-09-20 23:41:26+00:00,,,
46,1572370345541378050,If you purchase a bbq flavored vape I’m inclined to believe you pride yourself on being the most disgusting person on earth Lmaoo,Jahmia__,2022-09-20 23:41:18+00:00,,,
47,1572370186279288833,Vaping tide pods but this takes the cake,EliThyEli,2022-09-20 23:40:40+00:00,,,
48,1572370060295172097,It's Metro Council night!  Tonight I am watching for a vote on a bill that would prohibit smoking and vaping use in age-restricted establishments in Nashville.  There could be lots of discussion on this one. https://t.co/Z6ytX2jo4T,NC5_EmilyLuxen,2022-09-20 23:40:10+00:00,,,
49,1572370021896327171,"lrt
they do, they use a whole vape in 1 day like wtf man cHILL",HICKORYDIICKORY,2022-09-20 23:40:01+00:00,,,
50,1572369842098917377,Juul sues the FDA for not releasing the documents used to justify BANNING e-cigarettes https://t.co/qgGel4UJpW,NzuchiTimesUSA,2022-09-20 23:39:18+00:00,,,
51,1572369807743356930,Juul sues the FDA for not releasing the documents used to justify BANNING e-cigarettes https://t.co/xhGDVUufuP,wilsonjmashaka,2022-09-20 23:39:10+00:00,,,
52,1572369774381830145,saken el vape sabor matcha 🤙,fireontap,2022-09-20 23:39:02+00:00,,,
53,1572369765683064832,Thanks George. I’ll take that as an acknowledgment by you that there’s NO data - Australian or global - that meets challenge I set you: supply data on common #vaping which is frequent (say &gt;20 days/month) &amp; prolonged (say &gt;6 months) in youth who’ve never smoked @ColinMendelsohn,AlexWodak,2022-09-20 23:39:00+00:00,,,
54,1572369545741967360,Juul sues the FDA for not releasing the documents used to justify BANNING e-cigarettes https://t.co/EqwQdp4nTY,NzuchiTimesUSA,2022-09-20 23:38:07+00:00,,,
55,1572369492495446019,"At the lounges you’ll be able to smoke, vape, eat, dab, or use topicals. The lounges will sell single-use portions of cannabis and products such as flower, concentrates, edibles, capsules, tinctures, topicals, and transdermal patches. https://t.co/UmYl5qemHQ",marijuanacomau,2022-09-20 23:37:54+00:00,,,
56,1572369456575422466,"Am I up at 230 am vaping because I'm tweeting, or tweeting because I'm vaping?",SolCatalyzer,2022-09-20 23:37:46+00:00,,,
57,1572369433926180865,I haven’t vaped in a week!!!!,madiR0see,2022-09-20 23:37:40+00:00,,,
58,1572369411025276928,wtf wheres@my vape,tiddiemiIk,2022-09-20 23:37:35+00:00,,,
59,1572369407598555140,"I'm a straight dude, and I don't vape
Because vaping is so fucking stupid and idk how stupid you have to be to use one",Annoni0,2022-09-20 23:37:34+00:00,,,
60,1572369309011447813,"Port Arthur ISD School Board meeting starts soon.

Item #6 considers approval of vape detectors on campuses district-wide. Sort of like a smoke detector. 

District Superintendent tells me vaping is a top 5 priority for district. 

More on vaping at PAISD tonight on @12NewsNow https://t.co/Mxh63ggDzd",Cameron_Sibert,2022-09-20 23:37:11+00:00,-94.053284,29.823923,"Port Arthur, TX"
61,1572369239817977856,"5 on Friday International Vaping News, Science, and Advocacy Report for the 8th of January 2021 – Visual News Network https://t.co/SNnhBjnjfQ",juanbflores,2022-09-20 23:36:54+00:00,,,
62,1572369138642829312,"max came home from work and I told him I lost it…

he showers then leaves and comes home with a new vape and Taco Bell so I don’t have to cook dinner. best husband ever",smackedasfhuck,2022-09-20 23:36:30+00:00,,,
63,1572369072112762880,Juul is suing the FDA over documents that justify banning e-cigarettes https://t.co/Jn7AkrcSTb,newszf_com,2022-09-20 23:36:14+00:00,,,
