,TweetID,TweetContent,TweeterUsername,TweetDatetime,TweetLongitude,TweetLatitude,TweetPlace
0,1565489178665594880,"🇦🇺 Smoko No-Go Zones

▫Clear The Air: Quit Victoria calls for smoking &amp; vaping ban on Geelong waterfront, Little Malop St
▫@TamaraMcDonald3 🇦🇺  

@geelongaddy #frontpagestoday #Australia 🗞 https://t.co/1Y5mzTAflJ",ukpapers,2022-09-01 23:58:00+00:00,,,
1,1565489067554381824,AFL 2022: Brendan Fevola puffs on a vape after breaking world record https://t.co/2hbi0L6b5F,9breakingn,2022-09-01 23:57:33+00:00,,,
2,1565489063393640450,AFL 2022: Brendan Fevola puffs on a vape after breaking world record https://t.co/SejerAtG7R,9Breakingnew,2022-09-01 23:57:32+00:00,,,
3,1565488916089692165,babe you can have your vape back after you do your homework,catiegatto4ever,2022-09-01 23:56:57+00:00,,,
4,1565488552443527168,"she cheated, she vaped, she said the n word, PEOPLE MAKE MISTAKES. and you have to understand that. lil huddy made the exact same mistakes, everyone forgot about it. what’s different with zoe?we should forget her mistakes and forgive her and stop commenting that stuff on her vide",iLuvTopanga,2022-09-01 23:55:30+00:00,,,
5,1565488460563087360,The normal everyday urge to drink the vape pod.,SuitedYT,2022-09-01 23:55:09+00:00,,,
6,1565488415570796546,Just posted a photo @ Vapes by Enushi https://t.co/0Zcef5sfnJ,VapesByEnushi,2022-09-01 23:54:58+00:00,,,
7,1565488216517578759,"A wise man once said ""you don't need a vape, breathe air""",papa_hayford,2022-09-01 23:54:10+00:00,,,
8,1565487979916922882,Bought a brand new vape yesterday. It’s empty today. That shit not possible bro,OlanzoCarver,2022-09-01 23:53:14+00:00,,,
9,1565487877080981506,can we bring juuls back😙,JessicaF704,2022-09-01 23:52:49+00:00,,,
10,1565487798509076480,this vape got my feet clapping i’m so damn happy,talkyoshiie,2022-09-01 23:52:31+00:00,,,
11,1565487554568146944,"Retail industry boss quits amid vaping funding scandal.

National Retailers Assoc taking $$ from Big Tobacco broken by @NeilChenoweth and @EliGreenblat now reporting on consequences. 

AACS is now asking for meetings to promote vaping.
 https://t.co/Tirh3GQgYJ via @geelongaddy",DrSarahLWhite,2022-09-01 23:51:33+00:00,,,
12,1565487535421153281,"this is my bff sound(vape)cloud tiefling,",AsherAaheruBOT,2022-09-01 23:51:28+00:00,,,
13,1565487348883763200,‘where is my cock sucking vape’ is a real sentence I just heard someone say,c_titties,2022-09-01 23:50:43+00:00,,,
14,1565487317581701123,gonna quit vaping so i can save more money. im gonna be one cranky ass bitch,arayajadee,2022-09-01 23:50:36+00:00,,,
15,1565487282307698692,Forgot my vape fuck you,Alexandrea_Lane,2022-09-01 23:50:28+00:00,,,
16,1565487234278735872,just got high school flashbacks goin to the bathroom to cry and running into a mass of freshmen vaping… some things never change,annakd_,2022-09-01 23:50:16+00:00,,,
17,1565487231774621698,#edibles #cbd #gummies #hemp  #vapejuice #delta9 Our Sour Space Candy Live Resin CBD Vape Pen is an enjoyable and complex flavor.  It leads with tart notes and because we use Live Resin. You will taste real natural hemp with an earthy https://t.co/GsdXnwvwRg #cbdedibles #delta8 https://t.co/gBLvEjmjhE,CBDSmokeShop,2022-09-01 23:50:16+00:00,,,
18,1565487087004139529,The most embarrassing thing is when you suck on the usb side of your d8 vape,pixelwitchh,2022-09-01 23:49:41+00:00,,,
19,1565486988328726528,They called me the vape god in 09’,sillymisma,2022-09-01 23:49:18+00:00,,,
20,1565486980921643008,"Smoked a joint with my roommate yesterday; that shit burned my lungs ❤️‍🔥
I've been spoiled with my Storz &amp; Bickel Mighty vape. HIGHly recommend the investment if you're sensitive to smoke, hits super smooth. This is my model, but I see an updated one.
https://t.co/jumJMKNEbT",Manzy57,2022-09-01 23:49:16+00:00,,,
21,1565486754181685248,pussy flavored vape,hayhere_,2022-09-01 23:48:22+00:00,,,
22,1565486536656912384,Vape Guy is next to me. Mon Tues Weds Thurs he has been at my bar every night this week and was there the entire time I was. Creepy. I changed my mind to come here just 10 minutes ago. Way creepy.,PunkCatCincy,2022-09-01 23:47:30+00:00,-84.36978169999999,39.3172078,The Hangar
23,1565486389457715210,people that still have those giant vapes scare the absolute fuck out of me,d3liasdiary,2022-09-01 23:46:55+00:00,,,
24,1565486291394990086,"Don't believe in this kind of bullshit scare tactic. Big tobacco wants their money. I thank God in Heaven in the Name of Jesus our Lord, the Son of God that I vape now because I smoked regularly 2 packs a day from the age of fifteen up until ...

https://t.co/3g1I1Z6fqP",JaszboChristus,2022-09-01 23:46:31+00:00,,,
25,1565486214827986945,My little niece told my brother that a vape is just an adult binkie.,MiphaXIV,2022-09-01 23:46:13+00:00,,,
26,1565485944878538752,Rather die at 50 from cigs than ever be seen vaping.,ggmanutd777,2022-09-01 23:45:09+00:00,,,
27,1565485782873169920,I will now only vape from now on,hoe4momo,2022-09-01 23:44:30+00:00,,,
28,1565485609799405569,the baddie is against vaping,deadbeat_muppet,2022-09-01 23:43:49+00:00,,,
29,1565485426965708800,"smoked a cig, god i missed them, vapes don't hit the same",iwannaki11u_,2022-09-01 23:43:05+00:00,,,
30,1565485405671153664,all i want out of the wwdits finale is to see colin robinson hit a vape,666CTHLCGUILT,2022-09-01 23:43:00+00:00,,,
31,1565485380085854209,everytime i buy a vape im like this is the last one Fr,babyteeth333,2022-09-01 23:42:54+00:00,,,
32,1565485245863960578,"tell me why the cheapest vape at wild bills glows up like a glow stick? lmfao i call that advertising to teens, and i like it! BAHAHAHA",yikeslads,2022-09-01 23:42:22+00:00,-83.913917,42.415445,"Lakeland, MI"
33,1565485124954857475,Miss nawal was searching for Vapes in our bags all she found was rings and earring and necklaces and paper thrown everywhere in my bag,jxmilla_,2022-09-01 23:41:53+00:00,,,
34,1565485098920714248,quitting vaping and immediately being like yeeeahhh lemme just DIE fr,SerenityQuartz,2022-09-01 23:41:47+00:00,,,
35,1565485057338290176,"840 vapes, gold worth Rs 1.1 crore seized at Bengaluru airport https://t.co/FdicoFxqnJ",TOICitiesNews,2022-09-01 23:41:37+00:00,,,
36,1565484910650871808,"840 vapes, gold worth Rs 1.1 crore seized at Bengaluru airport https://t.co/YyOwVWOw9R",TOIBengaluru,2022-09-01 23:41:02+00:00,,,
37,1565484498862718976,just grabbed a push pop by the candy part bc i thought puff was passing me the vape,maybeitsadoll,2022-09-01 23:39:24+00:00,,,
38,1565484393182937091,An employee of a vape distributor made a teensy tiny mistake today. https://t.co/qBRw4vE6rX,GregTHR,2022-09-01 23:38:59+00:00,,,
39,1565484104963223552,"Men who vape, smoke. I won't ever see you as a potential spouse.",Josee_life,2022-09-01 23:37:50+00:00,,,
40,1565483991809105920,My fav vape flavor is sweaty taint,septicpussy99,2022-09-01 23:37:23+00:00,,,
41,1565483934745591808,UM HIS VAPE NEVER EVEN CROSSED MY MIND SHAOANSLSMSLSM OH NO,Matsuganemite,2022-09-01 23:37:09+00:00,,,
42,1565483767355121664,"#thc #cbdhealth #cbd #cannabis
 There are plenty of strong cannabinoids out there, Gorilla Glue Vape Pen CBD Disposable 800mg is one of them. But only Active CBD offers you raw power. Raw Cannabinoid Active CBD Disposable Vape Pens with https://t.co/qendvL1Uf3 #cannabiscommunity https://t.co/JX1yTdrpYk",cbdhealthbasket,2022-09-01 23:36:30+00:00,,,
43,1565483649255997440,F vape,FelipeUrano,2022-09-01 23:36:01+00:00,,,
44,1565483647414587393,"Everyday I fall deeper into the revelation that the ""death"" of the vape industry is actually just the death of hobbyist owned stores and the birth of a new generation of actual business moguls.",homelessjacket,2022-09-01 23:36:01+00:00,,,
45,1565483505764642816,4 months Vaping free,Viktor4Liberty,2022-09-01 23:35:27+00:00,,,
46,1565483336771874819,"i always get the ""dont vape/what vaping does to you"" ads, im being personally attacked",f1nleyz,2022-09-01 23:34:47+00:00,,,
47,1565483259663982593,"He had a vape pipe. Lethal weapon? Gun?
Remember the ""suspicious bulge"" but at least that usually only brought a search or pat down. I had a bulge inside my P-Coat one winter but it was a camera and I showed the officer (lucky me, I got a nice cop).",AMikofsky,2022-09-01 23:34:29+00:00,,,
48,1565483239262900224,Just dangerously charged my dead vapes,grozzskater,2022-09-01 23:34:24+00:00,,,
49,1565483232220643334,Phonk while ripping my vape and chugging nos.,johnnotjon1,2022-09-01 23:34:22+00:00,,,
50,1565483138415054848,Ugh the free vape battery doesn't work.  Damn this day for real. 😖,tammyangel77,2022-09-01 23:34:00+00:00,,,
51,1565483117397295105,"My new vape tastes like laundry detergent. I feel clean I suppose, blowin clean clouds; but I can’t help but wonder what chemical abuse my lungs are going thru #help",Rycherd06058331,2022-09-01 23:33:55+00:00,,,
52,1565483100234477570,"Shinsuke won't stop talking about this ""vaping"" thing...",tsurugibot_en,2022-09-01 23:33:51+00:00,,,
53,1565482975822811137,i threw my vapes out today #proud #sad,lorenzomwhite,2022-09-01 23:33:21+00:00,,,
54,1565482618912899072,I can’t vape &amp; game but I do it religiously ahaha,that1kiddo,2022-09-01 23:31:56+00:00,,,
55,1565482474674819072,Thank god I’m not addicted to vaping,stefp5,2022-09-01 23:31:21+00:00,,,
56,1565482446644281350,"Yeat 🥵
https://t.co/mKzr5X3Tpb",Vaper_999,2022-09-01 23:31:15+00:00,,,
57,1565481874587148288,*blows smoke in ur face wit my frozen strawbewwy flavored vape pen* :P https://t.co/PSIyzMkIp3,puppydwool,2022-09-01 23:28:58+00:00,,,
58,1565481678050582528,You would think as a treat for the 105th Backyard Brawl they wouldn't play Shut Up And Dance but nooo,Kay_Juulers,2022-09-01 23:28:11+00:00,,,
59,1565481623281405952,suck vape smoke dick,moontopskyrise,2022-09-01 23:27:58+00:00,,,
60,1565481530599825408,it’s criminal they only sell disposable vapes at 20% nic around here. that’s like if the only alcohol you could buy was hard liquor and you had to take shots,SeanMombo,2022-09-01 23:27:36+00:00,,,
61,1565481134158479361,i get so embarrassing when i lose my vape,duloxetinegirl,2022-09-01 23:26:02+00:00,,,
62,1565481121554604032,"20mg Hyte Vape 10ml Nic Salts (50VG-50PG) - Flavour: Double Apple | Tobacco Products

https://t.co/gtUwCkb5hH

#TobaccoProducts #FoodBeveragesTobacco #AddtoCart #ecommerce #trending #shopify #...",addtocart,2022-09-01 23:25:59+00:00,,,
63,1565480675268087809,"LoL. Hope Disney don't sue these guys cause that is a great name for a vape shop. 😂 @ Halifax, Nova Scotia https://t.co/3Zr8OjUkL8",WeebSurfer,2022-09-01 23:24:12+00:00,-63.5735,44.6462,"Halifax, Nova Scotia"
64,1565480633081556992,Workout was powered by juul and Doritos spicy nacho today,marksangwitchG,2022-09-01 23:24:02+00:00,,,
65,1565480487208058881,how much do we want to bet that the vape i’ve been looking for is in the load of laundry in the washer rn,spewface420,2022-09-01 23:23:28+00:00,,,
66,1565480451615113216,I love this site! @eightvape has the best #deals for our #Vapers #VapeFam https://t.co/7n88MwUQ0i #eightvape,karenginthwain,2022-09-01 23:23:19+00:00,,,
67,1565480285323481089,I love getting home from work just in time to hit the vape at exactly 4:20.,J_bLeeZy51o,2022-09-01 23:22:39+00:00,,,
68,1565480130637594625,"And THIRD EARS!!!!!! 

VAPING CAUSES THIRD EARS.",Vapingit,2022-09-01 23:22:03+00:00,,,
69,1565480109821362179,"Your vape boxes need to be perfect. Even you understand that. But for them to be perfect in every aspect, they need to have all the right features. https://t.co/pr4fwSHf4t

#Vape #VapeBoxes #Boxes #Cartridge #CartridgeBoxes #Packaging #CartridgePackaging #VapePackaging #Oilboxes https://t.co/Ms3AxHZsk6",custom_boxes_us,2022-09-01 23:21:58+00:00,,,
70,1565479965713317888,all 10 of my vapes are dead https://t.co/FYUCUgMMIN,clitantro,2022-09-01 23:21:23+00:00,,,
71,1565479867277271040,It’s supreme going to be at Last Last for meeeee🥴🥴 y’all favorite vape girls and guy selling 7000 puffs 🫶🏾. @_celestefran,christynwynette,2022-09-01 23:21:00+00:00,,,
72,1565479828417138689,They got juul pods at the Amtrak store,AlfredoSauceFan,2022-09-01 23:20:50+00:00,,,
73,1565479762239397888,Do you have any comfort items?  — my vape 🧍🏼‍♀️ https://t.co/TenvqXYN1J,LOKlUS,2022-09-01 23:20:35+00:00,,,
74,1565479674502942720,Gonna hide my friends vape out of love. Enough is enough.,ZorayaBlack_,2022-09-01 23:20:14+00:00,,,
75,1565479608207687680,"basketball, netflix, playstation, family, money, energy drinks, vape……. I don’t need anything else",thatkidlubsata,2022-09-01 23:19:58+00:00,,,
76,1565479402057543680,"I hope the MSM stop saying that Mr. Lewis had a vape pin in his hand because they saw one on the floor, show me the evidence of something in his hand.",TravanderBurse,2022-09-01 23:19:09+00:00,,,
77,1565479351470247937,"The only vape I have is sativa and I ripped it pretty hard before going to Publix. What should’ve taken me 20 mins took me like an hour. Literally looking at every item making sure I have the one with the best expiration date, switching out shit, organizing the shopping cart…",badgalrozayy,2022-09-01 23:18:57+00:00,,,
78,1565479210600304649,I haven’t vaped for a month and I wanna buy a vape so bad 😂,gml265,2022-09-01 23:18:23+00:00,,,
79,1565478230274056195,2014 tumblr is back but the cigarettes are vapes,KatieHunter03,2022-09-01 23:14:29+00:00,,,
80,1565478209801822208,"Donovan Lewis, 20, shot and killed while complying with police, getting out of bed, with a vape pen.
""Something in his hands!"" doesn't entitle a pig to shoot. 

Next time I see a cop with something in their hand....

#BlackLivesMatter
#ColumbusOhio

https://t.co/g0oJMNZ5Sd",ForeverUnitedFU,2022-09-01 23:14:25+00:00,,,
81,1565477982247985153,I’m on my vape…..BAD 🫠,she_FYEE,2022-09-01 23:13:30+00:00,,,
82,1565477978808672257,Throw away yo vapes,lance999_,2022-09-01 23:13:29+00:00,,,
83,1565477704538914816,i can’t believe people think they look cool while vaping. just smoke a cigarette you pussy.,mrsubfanclub,2022-09-01 23:12:24+00:00,,,
84,1565477233963110400,"JUUL Pod Device Kit (PODS INCLUDED)
 is 11.99 USD (75% off)

 https://t.co/1QKL3I13jK 
  ⭐ SmartCoolDeals,com/vapes ⭐ #vapeOn #vaping https://t.co/2XogNymHf8",VapesHeaven,2022-09-01 23:10:32+00:00,,,
85,1565477163155030016,Vaping and asking for snapchats are y’all all children or did I miss something?,iChrisThePoet,2022-09-01 23:10:15+00:00,,,
86,1565477147128786944,"Will @minhealthnz share this good news with Health committee MPs? @drayeshaverrall 

'Based on our data the use of e-cigarettes in a “vape to quit” strategy is attractive to smokers,'

https://t.co/4lW7D2ibkN https://t.co/d84WeQwfVh",VapingAlliance,2022-09-01 23:10:11+00:00,,,
87,1565477105298771970,"Bullet Vape The Bullet Pod Device (CARTRIDGES NOT INCLUDED)
 is 1.99 USD (90% off)
 https://t.co/K92VmtGE16 
  ⭐ SmartCoolDeals,com/vapes ⭐ https://t.co/2eZFDgTEi5",VapesHeaven,2022-09-01 23:10:01+00:00,,,
88,1565476889019424773,"Three hours until #GoodMythicalEvening2022!!! SO STOKED...especially since I can watch it from my bed, totally poached on edibles and vape! 😂 ❤️
@Mythical @Mythical @LinkNeal #goodmythicalevening",Tragickpoet73,2022-09-01 23:09:10+00:00,-64.237659,43.366298,"Halifax, Nova Scotia"
89,1565476687378350080,"reminiscing on a moment a few weeks ago when i was dragged to a vape shop in morgantown while i was drunk and bought a BOX of chocolate white owls, tied the bag to my belt loop, and wore it around all night",therealAraine,2022-09-01 23:08:22+00:00,,,
90,1565476652649705472,"Coming from a guy who's court antics show maybe he could use some more often than not😶😄🤷🏾‍♂️. 
If you told me the entire grounds were nonsmoking, I wouldn't argue with you. I figure nobody's roasting cannons in the front row. Vape?
Either way, must be some strong ass weed...",DropsicusCaesar,2022-09-01 23:08:13+00:00,,,
91,1565476492972376066,How long will it take me to stop associating “mango” with juul,WillDowell,2022-09-01 23:07:35+00:00,,,
92,1565476489973223425,candice why is your vape pen on the dinner table,flintebooks,2022-09-01 23:07:35+00:00,,,
93,1565476329524383744,Is vape vegan,ramona_ebooks,2022-09-01 23:06:56+00:00,,,
94,1565476244623433729,Frank's being passed around like a vape in a British school bathroom,chemicalpiss,2022-09-01 23:06:36+00:00,,,
95,1565475995364237313,"""...it's full of vape cartridges that he steals from the drivers he gave leprosy to."" Out of context @DrawfeeShow",trail_juniper,2022-09-01 23:05:37+00:00,,,
96,1565475907124477954,i haven’t had a vape in 4 days,_jordanfgt,2022-09-01 23:05:16+00:00,,,
97,1565475885096001538,Idc if u smoke but if u vape 💀💀,icytatiana,2022-09-01 23:05:10+00:00,,,
98,1565475860257427462,The only way I would find motivation to clean my apartment tonight was buying a cute new lil vape and a couple bottles of wine 😇,grrtt_wrich,2022-09-01 23:05:04+00:00,-75.95954,40.29676,"Reading, PA"
99,1565475836089843713,this my last vape i swear,newboof,2022-09-01 23:04:59+00:00,,,
100,1565475780074868741,POV: you’re the vape I just dropped https://t.co/pXnIvxZzw4,_tavixxx,2022-09-01 23:04:45+00:00,,,
101,1565475711590301698,"20-year-old Donovan Lewis was shot and killed while in bed by Columbus, Ohio police. An officer yelled ""something in his hands!"" after the gunfire. That ""something in his hands"" wasn't a weapon, but a vape pen was found next to Lewis in bed. The officer shot almost instantly. https://t.co/pXpEClcx0Y",OmarJimenez,2022-09-01 23:04:29+00:00,,,
102,1565475679319334913,"We are live trying to play league, Riot is being dumb tho. Stop on by if you have the time!",Atlas_vapes,2022-09-01 23:04:21+00:00,,,
103,1565475364830228480,"Columbus Cop Killed Unarmed Donovan Lewis ‘In Less Than 1 Second’ Over A Vape Pen, Bodycam Video Shows https://t.co/19AmzrVRyP #SmartNews",Mista_Craw4ed,2022-09-01 23:03:06+00:00,,,
104,1565475069236854785,I can’t believe Judea use all my  vape Smt literally a vape jounsa fr fr,xoxonatori,2022-09-01 23:01:56+00:00,,,
105,1565474867993931776,This is the body cam video of the man shot dead with a vape pen in his bed.  https://t.co/EYVHap9Hqj,mysticalady683,2022-09-01 23:01:08+00:00,,,
106,1565474777522921473,Black Man Shot dead When Police Mistook his vape for a gun in Ohio https://t.co/7xWzY1TZ1k,OlumoRocktv,2022-09-01 23:00:46+00:00,,,
107,1565474733516361739,Ohio officer shot unarmed Donovan Lewis a 20 y/o black man who was laying in bed at 2am. Officer shot him within one second of opening the bedroom door. Later to find a “vape” laying next to him. This unnecessary act is becoming a repetitive problem w/police serving a warrant. https://t.co/UxPjNgd3pc,JarrettAdamsLaw,2022-09-01 23:00:36+00:00,,,
108,1565474675764994048,🔔 | Vaping was invented way earlier than you think  https://t.co/TMSXLCuCLq,LADbibleUKNews,2022-09-01 23:00:22+00:00,,,
109,1565474596337422345,"Explosion at illegal Detroit marijuana grow house injures 5, officials link blast to THC vape cartridges https://t.co/JNiOVSVBPW #cannabiscommunity,#cannabisculture,#cannabiscures https://t.co/tqr5ZPEqmk",MMJHealthcare,2022-09-01 23:00:03+00:00,,,
110,1565474525025820672,"Dearest motherfuckers, kindly do not be vaping on the subway. There is a famous virus that is primarily transmitted by exhaled water droplets. I swear to god.",OKdotGLASS,2022-09-01 22:59:46+00:00,,,
111,1565474483011551233,Harm reduction for tobacco? - https://t.co/wkSjVMcIyl https://t.co/B1juTZhRF0 #vapes #vapor #vaporize #smokers #smoke #eliquids #vapepens,vapor_dot_com,2022-09-01 22:59:36+00:00,,,
112,1565474443517956096,"growing up means watching your hometowns hardware store, pilates studio, bagel joint, supercuts, etc. turn into a vape shop",AYOMUNCH,2022-09-01 22:59:27+00:00,,,
113,1565474199367458819,Black man shot dead when police mistook his vape for a gun https://t.co/Xyd0gN4LHS via @MetroUK,BlacknessinXtra,2022-09-01 22:58:28+00:00,,,
114,1565474012121251845,I ain’t had a vape in so long . I needdddd it . Better yet I going to the smoke shop for some weed,xoxonatori,2022-09-01 22:57:44+00:00,,,
115,1565473977463701504,"Called the “benchmark of pod mods” by Vapourettes, the Sceptre was a fan favorite from the start. Released in late 2020, it introduced Innokin's S coil line and redefined MTL pod performance.

What improvements would you like to see from the Sceptre 2?

18/21+ only
#Innokin #vape https://t.co/twjXCOybEz",InnokinStore,2022-09-01 22:57:35+00:00,,,
116,1565473969683451904,The feminine urge to use your vape to get a good pic of your new nails https://t.co/tINGjIdgDW,luxlazuli,2022-09-01 22:57:34+00:00,,,
117,1565473883355918336,I'm vaping so hard rn,BanzaiTakesAnal,2022-09-01 22:57:13+00:00,,,
118,1565473778301390848,True or even when doesn’t vape lol,lemonqueenx69,2022-09-01 22:56:48+00:00,,,
