,TweetID,TweetContent,TweeterUsername,TweetDatetime,TweetLongitude,TweetLatitude,TweetPlace
0,1539397596426518529,my vape died fuuuuck,lwvyuta,2022-06-21 23:59:22+00:00,,,
1,1539397530097786880,Here's the government trying to increase vape sales:,sneakin,2022-06-21 23:59:06+00:00,,,
2,1539397171807649793,Is there any vape company that vapes doesn’t fucking leak? Or is it time to just stick to cigarettes? Doesn’t matter if it’s a brand new device you haven’t even had for 24 hours it will leak. Should be sued for faulty unhealthy products. I’m tryna vape not drink fucjing vape juic,T0XICTREY,2022-06-21 23:57:41+00:00,,,
3,1539397091407060993,i’m doin so good quitting this vape bitch!!! B) only allowed myself to free hit that shit for 3 hours today an haven’t touched it since !,piiinestraw,2022-06-21 23:57:21+00:00,,,
4,1539397012277305346,you’re 22 posting videos of you vaping on snap?,madebyalek,2022-06-21 23:57:02+00:00,,,
5,1539396509439037440,anyone ever bought a vape near Baker Street station?? are they expensive or,rubyyafc,2022-06-21 23:55:03+00:00,,,
6,1539396380044800008,why are you 45 puffing a cotton candy vape in somebody face … https://t.co/BNBq7oHvKD,playboimero,2022-06-21 23:54:32+00:00,,,
7,1539395974396715008,guys i am officially 8 months with no vaping i am literally healing + i deadlift 330 https://t.co/lgsvuYcqAR,oec666,2022-06-21 23:52:55+00:00,,,
8,1539395358706438144,pov you're the vape I just dropped https://t.co/okBtQVHQzP,clownratt,2022-06-21 23:50:28+00:00,,,
9,1539395336409600000,“no vaping in my ride” ☠️,NaeForbes,2022-06-21 23:50:23+00:00,,,
10,1539395070696251392,Oh my fucking god Julia fox just dropped her vape in front of me in soho and she looked so fucking good???,hopecuno,2022-06-21 23:49:20+00:00,,,
11,1539394997212020737,I’m officially old. Like right now just realizing that a vape fell out this girl hoodie today but it looked like a highlighter so I picked it up and gave it back to her. 🫠,Churshhh_,2022-06-21 23:49:02+00:00,,,
12,1539394729795694593,"this is my bff sound(vape)cloud tiefling,",AsherAaheruBOT,2022-06-21 23:47:58+00:00,,,
13,1539394586887471105,Had to ask my roommate if we were still cool because when I asked him to grab a vape from the gas station he came back with banana,Asapfeminasty,2022-06-21 23:47:24+00:00,,,
14,1539394574254084096,she a 10 but she makes u hit her new vape first,rawrbeno,2022-06-21 23:47:21+00:00,,,
15,1539394507854053376,Make a 8th last 3 days / goin ape with the vape take it 3 ways,mattlevymusic,2022-06-21 23:47:05+00:00,,,
16,1539394218895872000,they should make a vape where instead of vape juice it’s straight corn syrup,fucku4thevenom,2022-06-21 23:45:57+00:00,,,
17,1539394167578558464,I think I could be serious about quitting the vape this time,HeartsnArmour,2022-06-21 23:45:44+00:00,,,
18,1539393988620390402,Who's ready for yummy funny gummies? Come check out our loaded Delta 8 and Delta 10 products now available in Vapor Maven Stores! #Delta8 #CBD #Gummies #Vape #Life #USA https://t.co/Rwlq5ckUQ6,vapormaven,2022-06-21 23:45:02+00:00,,,
19,1539393755001724928,VAPING IS GAY,tatemotovation,2022-06-21 23:44:06+00:00,,,
20,1539393557471141889,"#edibles #cbd #gummies #hemp  #vapejuice #delta9 Green Crack Miami High Delta-8 THC Disposable Vape Pen. Bienvenido a Miami, the most beautiful city in the world where the people are hot. The weather is gorgeous, and the buzz from the https://t.co/MX26ucc876 #cbdedibles #delta8 https://t.co/JSHbR6kpit",CBDSmokeShop,2022-06-21 23:43:19+00:00,,,
21,1539393548709076992,"situation with #vaping in #Australia is absurd: #nicotine vapes that save tobacco smokers' lives (mine one of them) illegal, yet dangerous vaping products available to kids. seriously? #auspol @reasonaustralia #health",shortmsgs,2022-06-21 23:43:17+00:00,,,
22,1539393163047346176,"My vape was taken
Convenient isnt it

I have a Watermellon 1 i misplaced 1 month ago
I saw it 10 days ago in 1 of my bags in an obscure pocket

Well, you know what i'll be doing 4 the next 20 mins
Wish me luck
My bags R all tucked away &amp; filled with trinkets &amp; waste

What a waste https://t.co/quoHoiLYHA",MARINANICOLAO14,2022-06-21 23:41:45+00:00,,,
23,1539392770976063489,free the homie @DakeRapper,i_lost_my_juul,2022-06-21 23:40:11+00:00,,,
24,1539392655318102017,on god i believe it’s cuz juul pods and bongs don’t be destroying people throats lol,PeyDub,2022-06-21 23:39:44+00:00,,,
25,1539392319786561536,Someone’s vape smelled like skittles and now I want skittles ☹️,mark19903475,2022-06-21 23:38:24+00:00,,,
26,1539392107735044096,Sharing a vape is even better,thatguydom,2022-06-21 23:37:33+00:00,,,
27,1539391829250039808,I CANT GET A NEW VAPE TIL FRIDAY AND MY FRIEND WHO VAPES IS GOING OUT WITH HER MUM TOMORROW LITERALLY KMS,da1lyth1ns,2022-06-21 23:36:27+00:00,,,
28,1539391689940520961,getting murdered by hay fever... quitting vaping.,AjRemember,2022-06-21 23:35:54+00:00,,,
29,1539391688803614720,sharing the vape after sex 🤝,allymxrtinez_,2022-06-21 23:35:53+00:00,,,
30,1539391641127092226,my vape ran out which means i’m quitting now :/ gonna scream ugh,toomuchkt,2022-06-21 23:35:42+00:00,,,
31,1539391621678084097,"FDA: ...nicotine is not what makes smoking cigarettes so toxic
Vapers: agree
FDA: Nicotine is powerfully addictive
Vapers: Not by itself
FDA: Making cigarettes minimally addictive or non-addictive would help save lives
Vapers: The jury is still out",mechage,2022-06-21 23:35:37+00:00,,,
32,1539391360003756032,thought for a second he was pulling a phat rip from a vape and i was so so confused. baby is just eating his snack :),scoobygube,2022-06-21 23:34:35+00:00,,,
33,1539391242059927552,Where the fuck is my juul,sampucketttwt,2022-06-21 23:34:07+00:00,,,
34,1539391150804574210,"n 2019, the public was blitzed daily with media quoting or interviewing health experts that wrongly blamed vaping nicotine for what was causing the vaping-related lung injuries.
Conversely, Utah Department of Health based their messages on the evidence.
https://t.co/O5dToWNnCk https://t.co/YIgm4yky2l",ChickenGate,2022-06-21 23:33:45+00:00,,,
35,1539391143531663360,"Research Associate Intern – Technocore360 LLC – Mountain View, CA: The successful applicant will work closely with scientists and engineers in the Juul R&amp;D group and should be comfortable ... #BayArea #Biotech https://t.co/zC0TX8EFdH",SFBNJobs,2022-06-21 23:33:43+00:00,,,
36,1539390914229051392,I love this site! @eightvape has the best #deals for our #Vapers #VapeFam https://t.co/8xDGPuj3xl,knightly_april,2022-06-21 23:32:49+00:00,,,
37,1539390863368933384,Vaping ass weirdo.,pookieonline,2022-06-21 23:32:36+00:00,,,
38,1539390566806573058,"she’s a 10 but I keep losing my vape, no one move I think dropped it over there",popstarbenny,2022-06-21 23:31:26+00:00,,,
39,1539390497864974336,I vape,liquidsnakebot,2022-06-21 23:31:09+00:00,,,
40,1539390440943779840,"Bostons vaping epidemic is over, saw some white 13 year olds was chain smoking newports today",AHHHnnaliese,2022-06-21 23:30:56+00:00,,,
41,1539390229513408512,Don’t hit it be with it,Dont_Vape_Bot,2022-06-21 23:30:05+00:00,,,
