,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1110692878253068289,they asked me to sit around the side of the store to vape bc the district manager is here so now im sitting in rocks with dog shit lmfao https://t.co/01O1KrtBc0,glellyfish,2019-03-26 23:59:52+00:00
1,1110692873874350081,"here bro i charged it for u😩💘💘
__________
|               |
|_________|
|               |
|               |
|               |
|               |
|     🎾     |
|               |
|               |
|               |
|   JUUL  |
|_________| https://t.co/QoXEB47GS9",victoramourr,2019-03-26 23:59:51+00:00
2,1110692793582678016,"my stomach after i hit someones juul or suorin

|              |
|              |
|               \
|                 \
|                   \
|      💩💩💩\
| 💩💩💩💩 |
|  💩💩💩💩/
|     💩💩💩/
|      💩💩  /
|      💩      |",laurathexplorr,2019-03-26 23:59:32+00:00
3,1110692720329322496,i can not wait to be able to hit my juul like a normal person,_courtneysmith3,2019-03-26 23:59:14+00:00
4,1110692518193029120,Last week of March and the madness is just starting. Tag 3 friends on our post and get a discount code for a 20% off on our 20k giveaway collection! #vape #juul #marchmadness https://t.co/7u09Gv40vS,Eliquidstop,2019-03-26 23:58:26+00:00
5,1110692444805496834,vapes on a plane,talkhurleytome,2019-03-26 23:58:09+00:00
6,1110692399708323840,Another thing they can build at the sports complex when ganja becomes legal is a vape store/lounge so the stoner fanbase can watch the game in peace from the drunk fanbase.,StonerPhillyFan,2019-03-26 23:57:58+00:00
7,1110692236813959168,I checked in at Vape Out Big Bear on #Yelp https://t.co/bx48D5EXGD,andreituru,2019-03-26 23:57:19+00:00
8,1110692200713736192,Scariest day of my life I hate bri bro fuck her 60% Juul pod smh,AUGY01,2019-03-26 23:57:10+00:00
9,1110692084980289536,me: *choking on vape* LOSING IT LOOKS LIKE A FIRE EMBLEM RIP OFF AFAIK THE GAMEPLAY IS COMPLETELY DIFFERENT??,scenebean13,2019-03-26 23:56:43+00:00
10,1110691656888713217,I’m in FULL support of this. So much progress was made with big tobacco. I can’t believe that Juul’s and vaping are robbing our children of a healthy future. #UptheAgeMD https://t.co/JAUt1HdXSV,NBear1976,2019-03-26 23:55:01+00:00
11,1110691534507143168,Two Truths and a Lie: Vaping - Independent Women's Forum https://t.co/9M0Z3XMr1x,OILRagz,2019-03-26 23:54:32+00:00
12,1110691489078759424,"Need to get back to the basics of comprehensive tobacco control.   Disappointed to see nothing in the #NSBudget19 around tobacco control, taxation or vaping . https://t.co/9EV1UnLvIV",hgillismac,2019-03-26 23:54:21+00:00
13,1110691283159277568,"Get Your Juul On With Tasty Vape Flavors by @jollygreenoil 💨

View All Products On #HerbanTrade 👍🏼 https://t.co/qNt2Srmhox 🔗 https://t.co/OqDedsPunx",HerbanTrade,2019-03-26 23:53:32+00:00
14,1110691160463413248,"When you’re 19 your friends all leave you to go outside and smoke cigarettes. 

When you’re 27 your friend all leave you to go outside and smoke their juuls.",browneyedghost,2019-03-26 23:53:02+00:00
15,1110691158315851776,You really think I need you? Because you don’t look like a cucumber Juul pod to me.,Shadowcockjutsu,2019-03-26 23:53:02+00:00
16,1110690888169213952,I created this image to start a conversation amongst my peers about the dangers of vaping. Check out my project and vote for it! https://t.co/PbjydnoGvV,Manuela18154475,2019-03-26 23:51:58+00:00
17,1110690750516346880,"#LaSalle Council receives administration's report about advertising vaping products, &amp; refers the matter to legal counsel for info, &amp; will send letter of support to Health Canada for their draft recommendations, &amp; provide that letter to all Ontario municipalities.",TownofLaSalle,2019-03-26 23:51:25+00:00
18,1110690645922865153,tfw you accidentally hit the pax instead of the juul while at work https://t.co/SHcJkXB1Ci,dropsofClarity,2019-03-26 23:51:00+00:00
19,1110690559142682624,I made it to LA and yes. I did hit my juul on the plane.,conqkirb,2019-03-26 23:50:39+00:00
20,1110690557939142664,Linda is literally charging her juul in this restaurant someone come get her,kaiteybaker,2019-03-26 23:50:39+00:00
21,1110690491312599040,"If I could find one lawyer that would go to battle with me to end vaping and juuling, don’t think for one hot minute that I wouldn’t take them on.",1DramaMomma,2019-03-26 23:50:23+00:00
22,1110690487244066821,"Late night vape haha

#vapelab #vapeladies #vapebabes #vapeuk #vapecoil #vapecoils #vape #vape😍 #vapers #vapers #vapemod #vape☁ #vapemalaysia #vape💨💨💨 #vape4you #vapeworld #vapegirls… https://t.co/TSwgiAK064",Zuns16,2019-03-26 23:50:22+00:00
23,1110690438208466945,"It’s so pretty 🥰😍 #vape @aspirevapeco #aspirepuxos #4yeaswithout #newtoy @ Poole, Dorset https://t.co/s7AH6UhriZ",SsnursieCruz,2019-03-26 23:50:10+00:00
24,1110690431124324354,betsy devos vape cum you evil bitch,giltcomplex,2019-03-26 23:50:09+00:00
