,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1299134483355103234,irl just called my mr fog vape mr f@g and i choked on the vapor frick,hyunsjins,2020-08-27 23:59:32+00:00
1,1299133543826649088,"All VAPERS get on the Casaa pmta delay. Let's push the date back!

https://t.co/qCMdtPKVto",redbarron14,2020-08-27 23:55:48+00:00
2,1299133100283305984,*Watches Whirl vape* wrow,cyclonus_ebooks,2020-08-27 23:54:02+00:00
3,1299132648955273216,Vaping weed with essential oils 🌌,naturenl0ve,2020-08-27 23:52:14+00:00
4,1299132433548353536,#marvelisoverparty no. never. https://t.co/cPxN8zihwH,i_lost_my_juul,2020-08-27 23:51:23+00:00
5,1299131970828546048,Gov't and pub health have failed smokers forever. The solution is here and yet they continue to fail by trying to eliminate it. Vaping can and DOES save lives and the science proves it @RepMarkkanen @SenEdMcBroom @RepJackBergman @SenStabenow @SenGaryPeters https://t.co/6j3sc6GpWz,SeismicPirate,2020-08-27 23:49:33+00:00
6,1299131921616707585,"My melatonin vape came in!! I have a pack of three and it is actually not a vape, it is a “””diffuser””” but I will continue to call it a vape to keep the bit going https://t.co/ukakABrkZW",dogfanhan,2020-08-27 23:49:21+00:00
7,1299131492552126465,"⭐️⭐️⭐️⭐️⭐️ 
""REFRESHING! I have had a hard time finding spearmint juice and finally found this one. It is good! I really enjoy vaping this all day and have not gotten tired of it.""
Posted by Randi

TR",CentralVapors,2020-08-27 23:47:39+00:00
8,1299131280559206402,"Vaping rates not associated with with outbreaks of lung injury, study finds https://t.co/awuUjAiz5s",TodayHeadline42,2020-08-27 23:46:48+00:00
9,1299131243762798599,"That feel when you hit the vape too hard, got off a bunch of times,  got di**ed down real good, and took some zzquil. Night 💤💤💤",x_emo_mermaid_x,2020-08-27 23:46:39+00:00
10,1299131210132750337,"This is life or death, it's not just some hobby. If you vape,
Are thinking about vaping,
Know someone who does
Or have and it saved your life. 

You comment here. Now. RIGHT NOW.
#vape #vaping #SayYesToThr #trending #wevapewevote 

 https://t.co/rPg0EoFdtH",sw2985,2020-08-27 23:46:31+00:00
11,1299131049138683905,"some mf with pink hair came into my dorm room, vaped, and then left

amazing 10/10",UrADickDotCom,2020-08-27 23:45:53+00:00
12,1299130911817166848,"I just saw my friendly neighborhood Trump supporter kick his dog, take a hit from his vape, the look me up and down like a piece of meat. Don’t give me multiple reasons to hate you.",lady_americana,2020-08-27 23:45:20+00:00
13,1299130847954599936,"Vape Pen w/ Cartridge 
https://t.co/CnvVBeV8DY https://t.co/qDz6C75oYP",SupportOrenda,2020-08-27 23:45:05+00:00
14,1299130577908498433,"Announcing the grand opening event Saturday, September 12th from 11am to 8pm of KT Smokes shop in the heart of Los Angeles! We have the lowest prices for all your favorite disposable vape, smoke and CBD products. #ktsmokes #vapestore #grandopening https://t.co/8paVugFnuX",kt_smokes,2020-08-27 23:44:01+00:00
15,1299130571394875392,"Maybe the august 27th thing is fake but I had one of the best nights of my life last night, the gas station had real life mint juul pods today, and I’m on vacation in one of my favorite places with my family so I would say my aug 27th was v successful",juicyjuicelyn,2020-08-27 23:43:59+00:00
16,1299130491577208833,alright gamers,vape_dad,2020-08-27 23:43:40+00:00
17,1299130413403779073,"*feels something hard in your pants*
*gingerly reaches for it*
It's your vape. I steal it and run.",kinseymaybe,2020-08-27 23:43:21+00:00
18,1299130378175811591,"Get on it vape fam! Be respectful, pls. https://t.co/UaRQOTxQS2",SeismicPirate,2020-08-27 23:43:13+00:00
