,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1091123963940519941,i LOsT mY VApE,DevenLexie,2019-01-31 23:59:59+00:00
1,1091123819425816578,The other day I walked into the bathroom to someone taking a fat shit and vaping at the same time.... yall with these vapes are fukin weirdos,NoahRod910,2019-01-31 23:59:25+00:00
2,1091123713964232704,i be in the juul room straight boolin,peedmyplants,2019-01-31 23:59:00+00:00
3,1091123508522799104,3rd Juul this week 🙄,PremePrada,2019-01-31 23:58:11+00:00
4,1091123289404125185,Can Vaping Really Help Smokers Quit? 2019 Study Results https://t.co/2XjbqQ0naX,odnewsonline,2019-01-31 23:57:18+00:00
5,1091123241601691648,said it before i’ll say it again: estrogen juuls,lucidarian,2019-01-31 23:57:07+00:00
6,1091123138753163264,FaceTimed my mans to yell at him for convincing me to quit juul. Y’all this is hard af,MadelyneLuperc1,2019-01-31 23:56:43+00:00
7,1091123019974623233,I’ve created a new game where I see how many Juul Pods I can spot on the ground when I walk places. The record right now is 3,samaltonhall,2019-01-31 23:56:14+00:00
8,1091123006955372544,"Serious anecdote warning. Anecdotes can only be used AGAINST &amp; not FOR #vaping. If you want to advocate FOR vaping you must cite RCTs. But now that Hajek et al have shown NEJM quit rates with vaping almost double NRT, RCTs now also inappropriate. Awaiting instructions from Simon https://t.co/EipxSivuH4",AlexWodak,2019-01-31 23:56:11+00:00
9,1091122948683980800,HUNC youth rep Violet meeting with  Ethan Weaver from @CityAttorneyLA about how to solve the vaping crisis among youth. Stay tuned for great collaboration! @HwdUnitedNC https://t.co/XI6ylwSv3i,AnjiWillNBCT,2019-01-31 23:55:57+00:00
10,1091122871487803392,I'm entered to win a NEW Asvape Touch Pod System thanks to https://t.co/ThoaFce8AD and you could be too! #Vape | #Vapeon | #VapePorn | #Vapenation | #WorldWideVape | #IMPROOF | #Vapeaddicts | #Vapehooligans | #vapedeal | #vapingcheap| #vapesale | #cloudchaser,TheRealJerri,2019-01-31 23:55:39+00:00
11,1091122745872547840,"My older coworker just said, “Jami are you vaping in here?” I smiled.. she said, “that’s adorable” sooo I’m not in trouble?",jndonaldson96,2019-01-31 23:55:09+00:00
12,1091122591467794432,"Vaping may help some people quit cigarettes, but what about the nicotine? https://t.co/0oirBhWE4F",EthismosR,2019-01-31 23:54:32+00:00
13,1091122357874364417,"Some more warmup sketches feat. @_ArrowWolf_ 
The back study one is kinda my favorite one. The vaping chair is a pretty fun one too. https://t.co/91PJTpJmVh",SyncroTrace,2019-01-31 23:53:36+00:00
14,1091122145986514944,Dont even talk to me if ur not tight enough to hit the juul at the bar @ The Asti https://t.co/jfEb0JzYQj,heykelly,2019-01-31 23:52:46+00:00
15,1091122111303819266,i want a vape or wax pen so i can hit it before bed and actually sleep peacefully 😩,ZugzwangShae,2019-01-31 23:52:38+00:00
16,1091121858458632192,I literally take laps around my work its fun prob take elevator 58 times a day juul my eyes out in there,BoyJeski,2019-01-31 23:51:37+00:00
