,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1011398604110508032,This dragon can blow o's. A vape god before it was cool #thereluctantdragon,slimequeenn,2018-06-25 23:59:52+00:00
1,1011398499013971972,juuling listening to paramore this is local culture,chaejseok,2018-06-25 23:59:27+00:00
2,1011398342272831489,I liked a @YouTube video https://t.co/8r4Ls8Tqiz Mackenzie Ziegler CAUGHT VAPING *FULL VIDEOS*,rldreher,2018-06-25 23:58:50+00:00
3,1011398267429642240,Juul on the bus go round n round🎶,Allyrobinsunnn,2018-06-25 23:58:32+00:00
4,1011398153071886336,"things that made me cry at cfest: 
-one of my friends said she didn’t want to go to the brad paisley concert 
-lost juul
-found juul
-woke up in a tent and had no idea where i was 
-couldn’t find a blanket 
-fell on face",KimPossible_55,2018-06-25 23:58:05+00:00
5,1011397881725636608,I hate juuls because it means I have no one to bum cigarettes off of anymore,granolabrat,2018-06-25 23:57:00+00:00
6,1011397790088482816,"Surprises lurk in Trump's China tariff list, from thermostats to vaping devices https://t.co/OSgsWFF3Dx",alibaran_,2018-06-25 23:56:38+00:00
7,1011397701387390976,"I vape, I own a fidget spinner, and today I took the final step and played a round of Fortnite. I've become my own worst enemy.",roughneckkirby,2018-06-25 23:56:17+00:00
8,1011397608106024965,vape oil bottle package https://t.co/27PCQuuEWf,david44299,2018-06-25 23:55:55+00:00
9,1011397600019402753,Excellent job freedom fighters #tobacco21 defeated! #vaping https://t.co/VkCabB7GVg,BRAVEmediaMO,2018-06-25 23:55:53+00:00
10,1011397311363248128,"Surprises lurk in Trump's China tariff list, from thermostats to vaping devices - Reuters https://t.co/MbOXfYWNEB",CherylFVATN,2018-06-25 23:54:44+00:00
11,1011396928213602304,michelle is only scared to date me bc i vape,kurtistown,2018-06-25 23:53:13+00:00
12,1011396888799506432,New Vaping JUSTFOG MINIFIT Starter Kit 370mAh https://t.co/40Ugo2sYh9 https://t.co/J7sBu3P54x,VapingAve40,2018-06-25 23:53:03+00:00
13,1011396586755297281,"I liked a @YouTube video https://t.co/ev3AabYIjT Brave man vapes a Carolina Reaper, the world's hottest pepper",WetleafStudios,2018-06-25 23:51:51+00:00
14,1011396568224813056,"I am not an anecdote!  If you aren’t either, go to the link in my bio and fill out the docket. worldvapecrew @KlowneVapes #vapers #vapelife #vapefam #vape #vaping #vapestew #drippers… https://t.co/cX5DbGGDtU",conlyn64,2018-06-25 23:51:47+00:00
15,1011396490164441089,are u hitting other peoples juuls yes or no,stoneherboneher,2018-06-25 23:51:28+00:00
16,1011396479099928576,"Surprises lurk in Trump's China tariff list, from thermostats to vaping devices https://t.co/zSG2W6MB5D",MartinSoong,2018-06-25 23:51:26+00:00
17,1011396388540813318,if i ever lose my juul just kill me,GillbanzoBean,2018-06-25 23:51:04+00:00
