,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1377772574990536704,"Those trying to take down #Vaping have forgotten to keep their eye on the prize. It's #Smoking that kills people. #TakeDownTobacco. 
#SaferNicotine
#RethinkNicotine
#KnowNicotine https://t.co/ec96KH4V0F",imaracingmom,2021-04-01 23:59:14+00:00
1,1377771465777500161,Cant wait to reunite w my vape &lt;/3 we've been apart 9 hours. Never again will I do this,celesialdaze,2021-04-01 23:54:49+00:00
2,1377771349125439489,"The legislature can be intense, occasionally fun, &amp; many times we all come together on good votes. However, it’s frustrating when issues that need fixing - aka #Vape &amp; #ShortTermRentals #PartyHouses can’t get across the finish line!! Yes, this happens to BOTH sides of the aisle! https://t.co/pBsb0S33Br",JoanneOsborne8,2021-04-01 23:54:22+00:00
3,1377771347640651776,"Love these real-life testimonials. Contrast this with moral panic perpetuated by the media, made-up stories about the hazards of nicotine, false narratives around “gateway to smoking”, and political opportunism around saving our children from vaping. #vapingsaveslives https://t.co/MrkU8rIqCe",DrMtyndall,2021-04-01 23:54:21+00:00
4,1377771315608834049,Love that somebodys husband just yelled on the phone that i should have put their vape together for them in store like were not still in a pandemic and i shouldnt be touching things people put in their mouth/lungs,prophecyqueer,2021-04-01 23:54:14+00:00
5,1377771194603167746,bro those snap ads on vaping only make me want to pull out my happy LMAOO,_ang3l_cak3_,2021-04-01 23:53:45+00:00
6,1377770883566174217,I’m so tired of disposable vapes I needa get a SMOK again I remember I used to love the flavors and picking new one and it’s just a way better vaping experience in general,dankflunt,2021-04-01 23:52:31+00:00
7,1377770538496634880,I lost my vape 😞,MonkeDDappa,2021-04-01 23:51:08+00:00
8,1377770470519492611,This vape shipping ban got me hurt 😨😱☹️,BakedPotatoZach,2021-04-01 23:50:52+00:00
9,1377769588683894784,the new vape i got tastes like wrigley's spearmint gum 😬,cockimnida,2021-04-01 23:47:22+00:00
10,1377769388577804289,"""Minimising harshness and adaptive to user experience, #JUUL’s design facilitates initiation to a high nicotine, and ultimately, highly addictive vaping product"" https://t.co/CxxwNaqyr3 w @erinvogelPhD @StanfordMed researchers",TC_BMJ,2021-04-01 23:46:34+00:00
11,1377769049522896896,this kid is sending videos of himself vaping in his room to the groupme for what reason ???,pj3rd,2021-04-01 23:45:13+00:00
12,1377768866487623692,thought my bf was tryna grab my pussy but was jus stealing my vape smh,phantomaranta,2021-04-01 23:44:30+00:00
13,1377768472848052224,"From 2016-18, most vapers in 4 countries used the same device &amp; features over 18 months. Differences between countries suggest regulations affect consumer choices https://t.co/xDefVJtBMJ w @RoswellPark @KingsIoPPN @OICR_news @SPECTRUMRes researchers",TC_BMJ,2021-04-01 23:42:56+00:00
14,1377768247311937536,Was John’s ultimate April fools joke getting me a vape he knew I would I hate??,CoooperKelley,2021-04-01 23:42:02+00:00
15,1377767625258852360,Anyone got research on the DAREprogram-to-Juul student pipeline? Seems like something went wrong somewhere,lastinstinctx,2021-04-01 23:39:34+00:00
16,1377767132046323714,"May 2 is my 10 yr #vaperversary. I quit smoking at 45 by switching to vaping. I can't imagine how much worse my medical issues would be right now if I hadn't.
neuro issues
cong. heart defects (surgery in '02)
liver damage from HepC.",Kathologist,2021-04-01 23:37:36+00:00
17,1377766997228937222,Gym partner: “quit hitting your vape in the gym”,Kevin_pham97,2021-04-01 23:37:04+00:00
18,1377766933836267521,Sour apple vapes are VILE,x_francesss,2021-04-01 23:36:49+00:00
19,1377766857168543745,smol bean https://t.co/cq5VqHXm2X,G_juuls,2021-04-01 23:36:31+00:00
20,1377766731825958915,Vaping is the stupidest thing ever.,ScottWThomas7,2021-04-01 23:36:01+00:00
21,1377766591958544389,"Rapes, Massacres, indiscriminate shillings, torture and racism are all parts of the #TigrayGenocide package offered by Abiy and Isaias? Evidences are overwhelming. 
Where's the justice? 
#TigrayGenocide 

.@SecBlinken
.@USAmbUN
.@BWoodward_UN .@mona_juul .@JamesDuddridge",RTigraweyti,2021-04-01 23:35:27+00:00
22,1377766375347789827,yeah i vape! I vape that good tangerines. #GOGREEN,takami_ebooks,2021-04-01 23:34:36+00:00
23,1377766332222046212,I was so happy &amp; proud to help my 81yr old neighbor finally give up a 2 pack a day smoking habit. She was very curious about my vape. She would be on her porch smoking whenever I walked by with my dogs. I asked if she would like to give it a try. She said yes!! 1yr cigarette free https://t.co/IadF8vyJqk,DebiMeinwieser,2021-04-01 23:34:25+00:00
24,1377766209555402753,"ACT now to stop war crimes in #Tigray #Ethiopia 

#StopWarOnTigray #TigrayGenocide 

.@antonioguterres .@SecBlinken .@UNHumanRights .@mbachelet .@BWoodward_UN .@mona_juul .@StateDeptSpox .@NDeRiviere  .@JosepBorrellF .@JanezLenarcic .@tariqahmadbt .@RepKarenBass .@Haavisto https://t.co/NnT0rdOTMu",RTigraweyti,2021-04-01 23:33:56+00:00
25,1377765634226876419,I THOUGHT HE WAS HOLDING A VAPE HAHAHAHAHA https://t.co/Bq566tWLJM,minnggminngg,2021-04-01 23:31:39+00:00
26,1377765307683590145,"For your safety and comfort, this station operates a no vaping policy. Please have your personal life ready for inspection.",traindroid_se,2021-04-01 23:30:21+00:00
27,1377765283176177666,Don’t Juul Be Cool,Dont_Vape_Bot,2021-04-01 23:30:15+00:00
28,1377765261240107017,"According to Truth Initiative, one JUUL pod has 20 cigarettes worth of nicotine in it. For more information on e-cigarettes, visit the Truth Initiative's website, linked here in the tweet. #TobaccoFreeUC https://t.co/NqhiRNj0vl https://t.co/wAFqKXRDGA",UC_Wellness,2021-04-01 23:30:10+00:00
29,1377765226049892354,She said she went to the house to acquire a vape pen Rogers would provide her with. https://t.co/4kf3wjJdNZ,BlurredLinesATF,2021-04-01 23:30:02+00:00
30,1377764054853386248,Holding the Bloomberg anti-vaping propaganda complex to account https://t.co/Bg24hkkVdM via @clive_bates,Lapsed_Heathen,2021-04-01 23:25:22+00:00
31,1377763521895800835,I was able to #TakeDownTobacco by switching to vaping. I feel more healthy and stopped coughing. I no longer stink of cigarettes.  I couldn't of done it with the approved methods. A strawberries and cream flavor was the key to my success.,bumpkis1,2021-04-01 23:23:15+00:00
