,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1383569280151683073,Bro imagine vaping 🐱,boi_bugg,2021-04-17 23:53:16+00:00
1,1383569247683502081,calm down rohan go vape a tornado,OkuNijimura,2021-04-17 23:53:08+00:00
2,1383569030523461632,6 Not unusual Misconceptions About Vaping Nicotine – Credihealth Weblog https://t.co/13ABD7hp5Y,Thinkjitu_Fun,2021-04-17 23:52:17+00:00
3,1383568905705168900,gassing my room with my juul i am so bored,xX_svcker_Xx,2021-04-17 23:51:47+00:00
4,1383566641666019330,Why do I keep having dreams of vaping while pregnant 😭😭😭😭,jxle_,2021-04-17 23:42:47+00:00
5,1383566450871336962,ITS SO FUNNY SEEING INNOCENT PPL VAPE 😭😭😭😭,vinceeeezzz,2021-04-17 23:42:01+00:00
6,1383566444537864194,Whispering sweet nothings into my juul,reedreadreid,2021-04-17 23:42:00+00:00
7,1383566150613700612,And my apartment complex apparently has a no vaping rule in every room??,deadjayyy,2021-04-17 23:40:50+00:00
8,1383565965259010053,the fact that my dad was okay with me vaping at the ripe age of 13 probably explains why I smoke like a freight train now lmaooo,Makaylaaasr,2021-04-17 23:40:06+00:00
9,1383565411355033606,I’ve babysat for this family for 2 years.. and I just found a juul charger in the parents room I’ve never felt so powerful 😂,hunibuni16,2021-04-17 23:37:54+00:00
10,1383564751804911622,2 weeks without a vape and both my lungs and bank account are feeling much better 😇😇,majahallco,2021-04-17 23:35:16+00:00
11,1383564144373211139,If you vape...DO NOT give me shit about smoking weed. #pothead #happytimes #fuckyou,believe8149,2021-04-17 23:32:52+00:00
12,1383563904236675080,finally rich cover but keef is vaping,fixyourheartsor,2021-04-17 23:31:54+00:00
13,1383563632546439168,5 Things every new vaper must know about E-Liquid https://t.co/xipBVK3m4d,ECIGCANADAZONE,2021-04-17 23:30:50+00:00
14,1383563456306057216,"Stealth Vaping and How to Exhale Zero Vapor.
By Jeremy Mann 

https://t.co/MWMYcmxWCN",Vaping360,2021-04-17 23:30:08+00:00
15,1383563289335009296,I’m sorry to who this hurts but vaping is dumb as fuck lol,xGabeThaGod,2021-04-17 23:29:28+00:00
16,1383562098710437900,"Damn The 2010s Hit Different But I really Miss The 70s.......... Kids Could Schmoke Sigurettes.... Now I Can't Even Vape Without Getting Waived Down At Customs.... Lemme Schmoke What I want,",ahebsul3,2021-04-17 23:24:44+00:00
17,1383561969081339909,I’m not a big smoker... but tempted to go to Santa Ana on Tuesday for LPotL vapes 🤔,hewworeese,2021-04-17 23:24:13+00:00
18,1383561141113085960,Mixed two flavors of vape juice and it tastes like the blood of Christ. Someone get the Catholic Church on the phone. I’ve got a pitch for them,PaperPlanes2010,2021-04-17 23:20:56+00:00
19,1383560293708562435,Vaping hit western high schools like crack hit lower class American suburbs in the 80s,GerrardScallop,2021-04-17 23:17:33+00:00
20,1383560149638385671,Back on my vape nation shit,SmokedTamarack,2021-04-17 23:16:59+00:00
21,1383560044445241347,Ugh. My husband didn't bring the vape and I have exactly zero pot with me 🙃🙃🙃,chrisbutsleepy,2021-04-17 23:16:34+00:00
22,1383559749740892161,Do I really give off the energy of someone who vapes 😭 https://t.co/wILBH7HSJu,cott0nball_,2021-04-17 23:15:24+00:00
23,1383559406487412737,Rosamund Pike con el vape does things to me https://t.co/dsNcjZ61Zz,bloodylewis,2021-04-17 23:14:02+00:00
24,1383558690423263241,my juul got ran over today a losing,lilultivert,2021-04-17 23:11:11+00:00
25,1383558271861026819,I keep this vape on me like its life or death💀,Ka8lynn,2021-04-17 23:09:31+00:00
26,1383557796298248197,i need to photoshop a vape onto kumasawa,LizardLoveShack,2021-04-17 23:07:38+00:00
27,1383557636222722060,no one knows that i am on top of the alamo rn smoking a double barreled vape,gucci_sandals_,2021-04-17 23:07:00+00:00
28,1383557624415674376,went to get a vape and the employee very nicely told me which was his favorite and why but unfortunately i saw one that was a prettier color,thinkaboutkarma,2021-04-17 23:06:57+00:00
