,TweetID,TweetContent,TweeterUsername,TweetDatetime
0,1188606178999320582,me when i cant find my juul charger https://t.co/uIwy6dQjO4,jonkeykong64,2019-10-27 23:59:30+00:00
1,1188606078893903872,"Best part about getting a juul is finally knowing the phrase ‘women want him and men want want to be him’ applies to you

Worst part is the nicotine addiction",_joeydwyer,2019-10-27 23:59:07+00:00
2,1188606050934706177,"No vape juice.
No fresh coils.
No money. 😔",TaazOtaku,2019-10-27 23:59:00+00:00
3,1188605891190448129,29/35 subs Tonight the monster plays #DyingLight  It's Cranky Co-Worker's Day and these zombies are cranky Grab your #Coffee #vape  Beanboozle and come visit my #cats   https://t.co/Cwl0uSx41G #TeamB42 #X3L #PhoenixCartel #Owlscouts #SIllyboicrew #CrankyCoWorkersDay #BlackCatDay,Khandrob,2019-10-27 23:58:22+00:00
4,1188605776178405376,I’m also sick and tired of getting blacked out drunk and losing my vape. I literally buy a new one every week. Fml,nicky_rentas,2019-10-27 23:57:54+00:00
5,1188605631634259968,Cleveland Clinic Finds Lung Damage Among Vaping Patients https://t.co/aO07HMnAj8,mikezazon,2019-10-27 23:57:20+00:00
6,1188605473496264704,"It’s Happy Hour time!! Capsules, tinctures, vapes and lotions from Dept of Health certified Fairwinds!! #happyhour #pesticidefree #i502 #seattlestoners https://t.co/zL4X8NVdnE",UncleIkes206,2019-10-27 23:56:42+00:00
7,1188605207342702592,"#WeVapeWeVote
#VapeRallyDC2019
#VapingSavesLives 
Another study backs vaping as safe, but US courts run wild and Mormons make up more rules https://t.co/02K6rd0SiP via @vaping_post",chinesejimi,2019-10-27 23:55:39+00:00
8,1188605066254659585,ICYMI: Gov. Gretchen Whitmer appeals to state Supreme Court to uphold ban on flavored nicotine vapes. https://t.co/PiEGuZPhlV https://t.co/2xVLdxNYsp,crainsdetroit,2019-10-27 23:55:05+00:00
9,1188604973325656064,today I had a 20-year-old patient with respiratory failure and pneumonia due to vaping. this is my second patient like this in the last 2 months. at what point are we going to realize vaping is VERY dangerous?,tayryansizemore,2019-10-27 23:54:43+00:00
10,1188604940081684481,Drinking a Vape Tricks by @Prairieales - https://t.co/yScGG5GonU,zmyers23,2019-10-27 23:54:35+00:00
11,1188604926705860609,"We do Label and Packaging designs for CBD and Vape products
#cbdoil #cbdoillabels #cbdgummies #cbdbalm #cbdhealth #cbdisolate #cbdcream  #hemp #hempoil #vape #cbdsalve #cannabis #cannabiscommunity #cannabidiol #cbdpackaging #hemppackaging
check it out https://t.co/Blj4CMNMA0",mamun8762,2019-10-27 23:54:32+00:00
12,1188604705284464640,Drinking a Vape Tricks by @Prairieales - https://t.co/0EuOvt5AKG,rachie520,2019-10-27 23:53:39+00:00
13,1188604605522948096,yes i’m writing someone’s essay so that he’ll buy me vape. what about it.,oakjois,2019-10-27 23:53:15+00:00
14,1188604500484997121,". @realDonaldTrump @JeromeAdamsMD @CDCgov @FDACommissioner 
STOP the BS that nic vaping is an unstudied new trend-thousands have been doing it for over a decade and there have been studies all along-look at the UK-PLEASE-it’s 2019-read past a headline and get over yourselves!!!!!",jerfulsr,2019-10-27 23:52:50+00:00
15,1188604360139382784,The Vape Sessions Livestream | Joshua Brown Suspects Story Not Buying It https://t.co/TkS81Ri9fS via @YouTube😂,JpMadisonphotos,2019-10-27 23:52:17+00:00
16,1188604139082780673,Have you read www.RINewsToday - today? Stories on #Housing in #RhodeIsland; #Vaping and colleges - #ProvidenceCollege - #Providence plastic bag ban - #TrinityRep and #BuddyCianci - #news #weather https://t.co/pai1mQRPE1,RINewsToday,2019-10-27 23:51:24+00:00
17,1188603957301698561,"Me: I’m glad I quit juuling
Gma: what’s that? 
Me: smoking..
Gma: is that what you kids are calling it now? 
Me: 🤦🏼‍♀️",RubyyyyGraceeee,2019-10-27 23:50:41+00:00
